customer_id,age,gender,city,tenure_months,plan_type,ARPU,device_type,primary_site_id
26340,23,F,Bekasi,16,Halo Postpaid,141514,Android Low-End,SITE_0957
26341,65,M,Bekasi,4,Sakti 10GB,35827,Android Mid,SITE_0685
26342,46,M,Semarang,35,Data Only 2GB,13903,Android Flagship,SITE_0070
26343,60,M,Semarang,49,Sakti 10GB,32054,Feature Phone,SITE_0528
26344,40,M,Bekasi,1,Sakti 10GB,31997,Android Mid,SITE_0806
26345,54,M,Makassar,10,Sakti 10GB,19263,Android Flagship,SITE_1139
26346,36,M,Makassar,13,Halo Postpaid,109437,iOS Mid,SITE_0407
26347,65,M,Surabaya,47,Sakti 10GB,46341,iOS Mid,SITE_0179
26348,53,F,Depok,39,Combo Sakti 50GB,83018,iOS Flagship,SITE_0041
26349,56,M,Yogyakarta,20,Sakti 10GB,30305,Android Mid,SITE_0675
26350,44,M,Depok,5,Halo Postpaid,132370,Feature Phone,SITE_1106
26351,21,F,Makassar,20,Data Only 2GB,15443,iOS Flagship,SITE_0664
26352,33,F,Surabaya,14,Data Only 2GB,12180,Android Mid,SITE_1042
26353,64,M,Semarang,57,OMG 30GB,52188,Android Mid,SITE_0168
26354,59,F,Makassar,8,Halo Postpaid,137047,Android Mid,SITE_0562
26355,50,F,Medan,39,Unlimited Lite,48752,Android Flagship,SITE_0032
26356,42,F,Yogyakarta,20,Halo Postpaid,116348,Android Flagship,SITE_0924
26357,20,F,Makassar,1,Sakti 10GB,29698,Android Low-End,SITE_0252
26358,22,F,Semarang,7,Combo Sakti 50GB,104002,Android Flagship,SITE_1044
26359,25,M,Yogyakarta,4,OMG 30GB,46048,Android Low-End,SITE_0750
26360,25,F,Tangerang,16,Sakti 10GB,31796,Android Mid,SITE_0047
26361,66,F,Makassar,38,Sakti 10GB,26944,Android Low-End,SITE_0278
26362,43,M,Jakarta,22,Data Only 2GB,13908,iOS Mid,SITE_0907
26363,51,M,Yogyakarta,10,Sakti 10GB,30199,Android Flagship,SITE_0693
26364,25,M,Yogyakarta,32,Unlimited Lite,45816,iOS Mid,SITE_1158
26365,65,F,Jakarta,24,Unlimited Lite,43685,Android Mid,SITE_0436
26366,50,M,Surabaya,2,Data Only 2GB,13728,Android Low-End,SITE_0946
26367,68,F,Surabaya,3,Sakti 10GB,27831,Android Mid,SITE_0730
26368,50,F,Medan,3,OMG 30GB,85047,iOS Flagship,SITE_0398
26369,52,M,Yogyakarta,10,Combo Sakti 50GB,95514,iOS Mid,SITE_0936
26370,63,F,Surabaya,21,Halo Postpaid,164298,Android Low-End,SITE_0740
26371,35,M,Bekasi,65,OMG 30GB,66232,Android Flagship,SITE_0799
26372,28,M,Bekasi,27,Sakti 10GB,23481,Android Flagship,SITE_0707
26373,26,M,Surabaya,30,Combo Sakti 50GB,62782,Android Flagship,SITE_0762
26374,60,M,Tangerang,3,Combo Sakti 50GB,77093,Android Low-End,SITE_0309
26375,34,M,Tangerang,3,Combo Sakti 50GB,90941,Android Low-End,SITE_0597
26376,43,F,Tangerang,4,Sakti 10GB,37699,Android Mid,SITE_0874
26377,53,F,Tangerang,21,Combo Sakti 50GB,80826,iOS Flagship,SITE_0035
26378,60,F,Depok,33,Sakti 10GB,32515,Android Mid,SITE_0795
26379,19,F,Tangerang,38,OMG 30GB,73476,Android Low-End,SITE_0525
26380,69,M,Bekasi,6,OMG 30GB,75051,Android Mid,SITE_1184
26381,52,M,Yogyakarta,31,Combo Sakti 50GB,92343,Android Flagship,SITE_0979
26382,34,F,Bekasi,10,OMG 30GB,46609,Android Mid,SITE_0916
26383,52,F,Depok,20,Combo Sakti 50GB,101192,iOS Flagship,SITE_0158
26384,68,M,Surabaya,18,Data Only 2GB,14744,iOS Flagship,SITE_0460
26385,29,F,Surabaya,2,Data Only 2GB,12652,iOS Flagship,SITE_1136
26386,46,F,Bekasi,45,Data Only 2GB,13770,Android Mid,SITE_0765
26387,43,F,Surabaya,32,Data Only 2GB,19408,Android Mid,SITE_0519
26388,51,F,Surabaya,28,OMG 30GB,49133,Android Flagship,SITE_0598
26389,59,M,Depok,10,Combo Sakti 50GB,77245,iOS Flagship,SITE_1133
26390,53,F,Depok,116,Combo Sakti 50GB,112547,Android Flagship,SITE_0770
26391,34,M,Jakarta,2,Combo Sakti 50GB,85267,Android Mid,SITE_0890
26392,57,F,Depok,9,Combo Sakti 50GB,50335,Android Mid,SITE_0433
26393,16,M,Semarang,4,Combo Sakti 50GB,84548,Android Low-End,SITE_0654
26394,38,M,Semarang,7,Halo Postpaid,86304,iOS Flagship,SITE_0016
26395,43,M,Surabaya,15,Halo Postpaid,84753,Android Flagship,SITE_0655
26396,63,M,Makassar,23,Combo Sakti 50GB,116486,Android Low-End,SITE_0440
26397,19,M,Medan,3,OMG 30GB,52594,Android Mid,SITE_0339
26398,56,F,Depok,21,Combo Sakti 50GB,85440,Android Low-End,SITE_0948
26399,33,M,Surabaya,37,Combo Sakti 50GB,123892,Android Flagship,SITE_0724
26400,64,M,Bekasi,61,Halo Postpaid,93076,iOS Mid,SITE_0139
26401,62,M,Semarang,6,Data Only 2GB,14685,iOS Mid,SITE_0464
26402,66,F,Bekasi,54,Data Only 2GB,12758,iOS Mid,SITE_0682
26403,54,M,Depok,50,OMG 30GB,75658,Android Mid,SITE_0744
26404,40,F,Bandung,8,Combo Sakti 50GB,122677,iOS Flagship,SITE_0450
26405,33,M,Tangerang,28,Data Only 2GB,14966,Android Mid,SITE_1035
26406,21,F,Tangerang,29,Combo Sakti 50GB,66453,iOS Flagship,SITE_0004
26407,34,F,Surabaya,71,Halo Postpaid,135103,Android Flagship,SITE_0508
26408,68,M,Bandung,7,Halo Postpaid,140678,iOS Mid,SITE_0584
26409,27,M,Yogyakarta,3,Sakti 10GB,27948,iOS Flagship,SITE_0505
26410,40,F,Yogyakarta,20,OMG 30GB,50366,Android Low-End,SITE_0793
26411,50,M,Jakarta,8,Combo Sakti 50GB,79823,Android Mid,SITE_0702
26412,16,F,Jakarta,7,Unlimited Lite,50908,iOS Flagship,SITE_0125
26413,20,M,Bandung,62,Data Only 2GB,16697,Android Mid,SITE_1146
26414,16,M,Bandung,31,Unlimited Lite,50658,iOS Mid,SITE_0537
26415,23,M,Semarang,27,Halo Postpaid,137691,iOS Flagship,SITE_0832
26416,54,F,Makassar,73,Combo Sakti 50GB,124367,iOS Mid,SITE_0421
26417,62,M,Medan,2,Unlimited Lite,39836,Android Mid,SITE_0953
26418,58,M,Yogyakarta,22,Combo Sakti 50GB,87674,Android Mid,SITE_0924
26419,33,F,Depok,17,Combo Sakti 50GB,84063,Android Low-End,SITE_0334
26420,61,M,Bandung,9,Unlimited Lite,53455,Android Mid,SITE_1077
26421,24,M,Medan,22,Combo Sakti 50GB,94553,Android Low-End,SITE_0557
26422,20,M,Semarang,39,Sakti 10GB,35831,Android Flagship,SITE_0670
26423,19,F,Bekasi,20,OMG 30GB,56523,Android Low-End,SITE_0551
26424,59,F,Tangerang,5,Combo Sakti 50GB,101862,Android Low-End,SITE_0854
26425,44,F,Bandung,20,Data Only 2GB,11577,iOS Mid,SITE_0828
26426,16,M,Jakarta,6,Combo Sakti 50GB,83200,Android Mid,SITE_0244
26427,45,F,Surabaya,4,Combo Sakti 50GB,95976,Android Flagship,SITE_0595
26428,60,F,Surabaya,19,Unlimited Lite,44791,Android Mid,SITE_1059
26429,16,M,Bandung,3,Data Only 2GB,19536,Android Mid,SITE_0705
26430,18,M,Surabaya,12,Combo Sakti 50GB,69692,Android Flagship,SITE_0333
26431,37,F,Jakarta,26,OMG 30GB,66415,iOS Flagship,SITE_1105
26432,23,M,Makassar,22,Combo Sakti 50GB,78667,Android Flagship,SITE_0738
26433,33,F,Depok,16,Unlimited Lite,35389,Android Mid,SITE_0114
26434,40,M,Jakarta,7,Combo Sakti 50GB,96062,Android Low-End,SITE_0090
26435,63,F,Tangerang,9,Sakti 10GB,32671,Android Low-End,SITE_0367
26436,67,M,Depok,6,Sakti 10GB,23312,iOS Flagship,SITE_0959
26437,35,M,Medan,18,Sakti 10GB,37764,Android Mid,SITE_0942
26438,46,F,Bandung,53,Sakti 10GB,36187,iOS Mid,SITE_0855
26439,45,F,Makassar,45,Data Only 2GB,20767,iOS Flagship,SITE_0139
26440,31,F,Bandung,39,OMG 30GB,70966,Android Flagship,SITE_0786
26441,17,M,Medan,9,Sakti 10GB,24893,Android Mid,SITE_0573
26442,32,M,Tangerang,16,Halo Postpaid,108188,Android Mid,SITE_0783
26443,25,F,Semarang,12,Sakti 10GB,30446,Android Low-End,SITE_0950
26444,22,M,Yogyakarta,18,Sakti 10GB,28982,Android Low-End,SITE_0771
26445,57,F,Semarang,15,OMG 30GB,63528,Android Mid,SITE_0853
26446,66,F,Tangerang,15,Sakti 10GB,19639,Android Flagship,SITE_1074
26447,67,M,Surabaya,2,Combo Sakti 50GB,105968,Android Flagship,SITE_0622
26448,24,F,Depok,6,Halo Postpaid,121533,Android Mid,SITE_0739
26449,69,M,Depok,12,Sakti 10GB,21755,iOS Flagship,SITE_0701
26450,32,F,Makassar,7,Combo Sakti 50GB,80656,Android Mid,SITE_0215
26451,24,M,Medan,50,OMG 30GB,55255,Android Mid,SITE_0257
26452,24,F,Depok,56,Data Only 2GB,14727,Android Mid,SITE_0443
26453,52,M,Bandung,29,Combo Sakti 50GB,93819,Android Low-End,SITE_0903
26454,39,M,Tangerang,74,OMG 30GB,53811,Android Flagship,SITE_0551
26455,54,F,Jakarta,3,Combo Sakti 50GB,85980,iOS Flagship,SITE_0507
26456,26,F,Makassar,11,OMG 30GB,52098,Android Mid,SITE_0726
26457,23,F,Jakarta,100,OMG 30GB,41605,Android Mid,SITE_0645
26458,40,F,Makassar,26,Combo Sakti 50GB,69521,Android Low-End,SITE_1056
26459,61,F,Semarang,75,Halo Postpaid,107479,Android Flagship,SITE_0692
26460,17,M,Semarang,6,Sakti 10GB,32526,Feature Phone,SITE_0728
26461,25,M,Yogyakarta,15,Data Only 2GB,15141,Android Mid,SITE_0768
26462,68,F,Makassar,8,Sakti 10GB,18654,Android Mid,SITE_0395
26463,39,F,Bekasi,57,Sakti 10GB,34882,iOS Flagship,SITE_0772
26464,63,F,Tangerang,25,Data Only 2GB,16110,Android Low-End,SITE_0948
26465,31,F,Bandung,28,Sakti 10GB,23413,Android Mid,SITE_0336
26466,34,F,Semarang,23,Data Only 2GB,16803,Android Flagship,SITE_0379
26467,46,M,Makassar,38,Unlimited Lite,39722,iOS Flagship,SITE_0831
26468,26,F,Jakarta,18,Halo Postpaid,100568,iOS Mid,SITE_0459
26469,21,M,Jakarta,49,Combo Sakti 50GB,102269,Android Flagship,SITE_0391
26470,21,M,Jakarta,2,Combo Sakti 50GB,92951,iOS Flagship,SITE_0117
26471,47,M,Surabaya,39,Combo Sakti 50GB,106541,Android Low-End,SITE_0120
26472,54,F,Medan,1,OMG 30GB,56137,iOS Mid,SITE_0174
26473,63,F,Makassar,10,Combo Sakti 50GB,93034,Android Flagship,SITE_1165
26474,28,F,Bandung,15,OMG 30GB,64300,iOS Mid,SITE_0079
26475,18,M,Tangerang,20,Sakti 10GB,34228,Android Mid,SITE_0566
26476,56,M,Bandung,57,OMG 30GB,68942,iOS Mid,SITE_0532
26477,50,M,Medan,56,Sakti 10GB,27774,iOS Mid,SITE_0294
26478,53,M,Medan,42,OMG 30GB,65288,Android Low-End,SITE_0655
26479,32,M,Semarang,99,Sakti 10GB,34475,Android Mid,SITE_0035
26480,18,M,Semarang,9,Sakti 10GB,32344,Android Mid,SITE_0943
26481,49,M,Surabaya,33,OMG 30GB,55514,Android Flagship,SITE_0949
26482,27,M,Makassar,2,Halo Postpaid,177034,iOS Mid,SITE_0223
26483,39,M,Tangerang,10,Combo Sakti 50GB,103846,Android Low-End,SITE_0935
26484,21,F,Semarang,10,OMG 30GB,58670,Android Low-End,SITE_0444
26485,57,F,Jakarta,8,Sakti 10GB,36469,Android Mid,SITE_0764
26486,26,F,Tangerang,90,OMG 30GB,54428,Feature Phone,SITE_0313
26487,63,F,Depok,70,Unlimited Lite,41753,Android Low-End,SITE_0877
26488,42,M,Depok,12,Sakti 10GB,33150,iOS Mid,SITE_0928
26489,63,F,Makassar,12,Data Only 2GB,13348,Android Mid,SITE_0576
26490,39,F,Jakarta,17,Data Only 2GB,15637,iOS Mid,SITE_0376
26491,33,M,Depok,14,Combo Sakti 50GB,57427,Android Mid,SITE_1091
26492,42,F,Medan,9,OMG 30GB,61664,Android Mid,SITE_0293
26493,69,M,Semarang,8,Halo Postpaid,118211,Android Mid,SITE_0117
26494,56,M,Depok,65,Data Only 2GB,14520,Android Mid,SITE_0324
26495,36,F,Bandung,6,Data Only 2GB,14529,iOS Mid,SITE_0995
26496,66,F,Surabaya,13,Halo Postpaid,99174,iOS Mid,SITE_1167
26497,49,F,Jakarta,29,OMG 30GB,74673,Android Low-End,SITE_0995
26498,48,M,Bekasi,87,Sakti 10GB,34225,iOS Mid,SITE_0711
26499,63,M,Bekasi,30,Combo Sakti 50GB,84076,Android Low-End,SITE_0611
26500,69,M,Depok,19,Sakti 10GB,26337,Android Low-End,SITE_1075
26501,33,F,Yogyakarta,15,OMG 30GB,58864,Android Low-End,SITE_0707
26502,18,F,Tangerang,25,OMG 30GB,70043,Android Low-End,SITE_0365
26503,39,F,Yogyakarta,28,Combo Sakti 50GB,96160,Android Mid,SITE_0232
26504,16,M,Jakarta,119,Unlimited Lite,37593,iOS Flagship,SITE_0479
26505,21,M,Bandung,11,Combo Sakti 50GB,82247,Android Mid,SITE_0485
26506,34,M,Semarang,6,Sakti 10GB,27321,Android Low-End,SITE_0603
26507,37,M,Surabaya,14,Halo Postpaid,94515,iOS Mid,SITE_0199
26508,66,M,Depok,7,Halo Postpaid,148087,Android Mid,SITE_1193
26509,58,F,Makassar,2,Data Only 2GB,14783,Android Low-End,SITE_1157
26510,23,M,Yogyakarta,83,OMG 30GB,54386,Android Mid,SITE_0834
26511,20,F,Surabaya,2,Unlimited Lite,32330,Android Flagship,SITE_0948
26512,67,M,Bekasi,16,Halo Postpaid,144934,Android Low-End,SITE_0145
26513,24,M,Bandung,16,Sakti 10GB,35586,Feature Phone,SITE_0898
26514,62,F,Medan,5,Halo Postpaid,129786,iOS Mid,SITE_0163
26515,36,M,Semarang,21,OMG 30GB,56800,Android Low-End,SITE_1022
26516,43,F,Makassar,42,OMG 30GB,57582,Android Mid,SITE_0452
26517,61,F,Tangerang,51,Sakti 10GB,28361,Android Mid,SITE_0710
26518,19,F,Tangerang,11,Halo Postpaid,163113,Android Mid,SITE_0478
26519,39,M,Tangerang,6,OMG 30GB,67921,Android Low-End,SITE_0145
26520,23,M,Bekasi,17,Combo Sakti 50GB,68102,Android Low-End,SITE_0966
26521,67,F,Semarang,4,Data Only 2GB,10300,iOS Mid,SITE_1169
26522,32,F,Semarang,46,OMG 30GB,64107,Android Mid,SITE_0236
26523,49,F,Medan,15,Sakti 10GB,23972,Feature Phone,SITE_0592
26524,35,M,Depok,53,Combo Sakti 50GB,85389,Android Low-End,SITE_0789
26525,31,M,Medan,1,Unlimited Lite,43098,Android Low-End,SITE_0707
26526,25,M,Semarang,45,OMG 30GB,45861,Android Low-End,SITE_0927
26527,49,M,Tangerang,8,Combo Sakti 50GB,91172,Android Flagship,SITE_0942
26528,58,F,Depok,75,Sakti 10GB,27915,Android Flagship,SITE_0910
26529,25,M,Tangerang,2,OMG 30GB,56932,Android Low-End,SITE_1199
26530,45,M,Bekasi,44,Unlimited Lite,47437,Android Mid,SITE_0539
26531,45,M,Bandung,19,OMG 30GB,57037,iOS Flagship,SITE_1199
26532,66,M,Bandung,6,Sakti 10GB,33665,Android Low-End,SITE_0488
26533,40,M,Surabaya,14,Data Only 2GB,16073,Android Mid,SITE_0164
26534,61,M,Bandung,9,Data Only 2GB,14875,Android Low-End,SITE_0991
26535,58,F,Yogyakarta,7,Halo Postpaid,173165,Feature Phone,SITE_0317
26536,56,F,Bandung,24,OMG 30GB,62083,Android Low-End,SITE_0360
26537,22,M,Bandung,28,OMG 30GB,71772,Android Low-End,SITE_0421
26538,62,M,Makassar,3,Combo Sakti 50GB,51109,Android Mid,SITE_0730
26539,35,F,Tangerang,32,Halo Postpaid,93453,Android Low-End,SITE_0488
26540,32,M,Depok,16,Halo Postpaid,124942,Android Low-End,SITE_0956
26541,18,F,Depok,19,Data Only 2GB,10105,Android Mid,SITE_0339
26542,62,M,Depok,33,Combo Sakti 50GB,112074,Android Mid,SITE_0778
26543,61,M,Jakarta,14,Combo Sakti 50GB,84743,Android Mid,SITE_0916
26544,55,M,Medan,22,OMG 30GB,48824,Android Mid,SITE_0041
26545,51,M,Tangerang,18,Data Only 2GB,16422,Android Mid,SITE_0987
26546,41,M,Medan,4,OMG 30GB,54904,Android Flagship,SITE_0272
26547,25,F,Depok,14,OMG 30GB,69474,Feature Phone,SITE_0456
26548,49,M,Surabaya,44,Data Only 2GB,14074,Android Low-End,SITE_0371
26549,29,F,Makassar,1,OMG 30GB,67845,Android Flagship,SITE_0625
26550,23,F,Semarang,1,Data Only 2GB,11485,Android Flagship,SITE_0704
26551,42,F,Yogyakarta,64,Halo Postpaid,119281,Android Flagship,SITE_0374
26552,25,F,Surabaya,42,Unlimited Lite,32379,Android Mid,SITE_0159
26553,65,M,Bandung,1,Sakti 10GB,34092,Android Low-End,SITE_0940
26554,30,F,Bandung,66,Sakti 10GB,29768,Android Mid,SITE_0501
26555,52,F,Bandung,9,Unlimited Lite,32497,Android Low-End,SITE_0575
26556,37,M,Semarang,15,Data Only 2GB,12304,Android Flagship,SITE_0970
26557,60,M,Yogyakarta,7,Combo Sakti 50GB,41063,iOS Mid,SITE_0955
26558,65,M,Tangerang,5,Data Only 2GB,17065,Android Mid,SITE_0931
26559,46,F,Depok,4,Halo Postpaid,102283,Android Mid,SITE_0145
26560,17,M,Makassar,29,Combo Sakti 50GB,121454,Android Mid,SITE_0717
26561,60,M,Medan,1,Halo Postpaid,111584,Android Flagship,SITE_0633
26562,46,F,Semarang,12,OMG 30GB,63692,Android Low-End,SITE_0570
26563,29,M,Makassar,15,Unlimited Lite,42947,Feature Phone,SITE_0310
26564,25,F,Bekasi,9,Combo Sakti 50GB,125106,Android Low-End,SITE_1150
26565,45,M,Tangerang,7,Sakti 10GB,38551,Android Mid,SITE_0926
26566,51,M,Surabaya,23,OMG 30GB,65355,Android Flagship,SITE_0580
26567,62,M,Bekasi,43,Combo Sakti 50GB,110884,Android Mid,SITE_0238
26568,55,F,Bekasi,17,OMG 30GB,57649,Android Flagship,SITE_0952
26569,30,F,Depok,30,Unlimited Lite,53104,Feature Phone,SITE_0902
26570,29,M,Medan,32,Unlimited Lite,32813,Android Low-End,SITE_0063
26571,46,M,Tangerang,58,Combo Sakti 50GB,76727,Android Mid,SITE_0868
26572,44,F,Depok,32,Sakti 10GB,24592,Android Mid,SITE_0562
26573,42,F,Semarang,8,OMG 30GB,65789,iOS Mid,SITE_1125
26574,36,M,Medan,6,Combo Sakti 50GB,73001,Android Mid,SITE_0640
26575,24,F,Makassar,58,Unlimited Lite,39755,Android Mid,SITE_1013
26576,35,F,Makassar,35,Sakti 10GB,28859,Android Low-End,SITE_0196
26577,50,M,Tangerang,24,Sakti 10GB,26342,iOS Mid,SITE_0873
26578,30,M,Depok,72,Halo Postpaid,111411,Android Mid,SITE_0339
26579,39,M,Jakarta,27,OMG 30GB,61841,Android Mid,SITE_0775
26580,64,F,Medan,25,Data Only 2GB,15724,Android Mid,SITE_1159
26581,31,M,Medan,49,Data Only 2GB,18890,Android Low-End,SITE_1045
26582,51,F,Semarang,38,Combo Sakti 50GB,100265,Android Low-End,SITE_1086
26583,26,F,Semarang,9,Combo Sakti 50GB,70876,iOS Mid,SITE_0829
26584,23,F,Yogyakarta,17,Sakti 10GB,33208,Feature Phone,SITE_0947
26585,18,M,Medan,26,Unlimited Lite,48845,iOS Mid,SITE_0404
26586,34,F,Bandung,7,OMG 30GB,67536,Android Low-End,SITE_0540
26587,61,M,Makassar,25,OMG 30GB,53532,Android Mid,SITE_1089
26588,56,M,Surabaya,33,Combo Sakti 50GB,86752,Android Flagship,SITE_0790
26589,18,F,Tangerang,8,OMG 30GB,61235,Android Mid,SITE_0288
26590,51,F,Makassar,8,Data Only 2GB,11840,iOS Mid,SITE_0041
26591,40,M,Semarang,121,Sakti 10GB,26833,Android Low-End,SITE_0796
26592,51,M,Bandung,11,Data Only 2GB,17607,Feature Phone,SITE_0228
26593,26,M,Medan,1,OMG 30GB,40974,iOS Mid,SITE_0957
26594,66,F,Makassar,5,Halo Postpaid,96713,iOS Flagship,SITE_0427
26595,31,F,Bandung,34,Data Only 2GB,11084,Android Low-End,SITE_0222
26596,69,M,Yogyakarta,27,Data Only 2GB,12117,Android Mid,SITE_0866
26597,32,F,Depok,44,Combo Sakti 50GB,73970,Android Mid,SITE_0992
26598,57,F,Semarang,26,Halo Postpaid,124062,Android Mid,SITE_0175
26599,39,M,Yogyakarta,23,Halo Postpaid,100149,Android Flagship,SITE_0594
26600,32,F,Jakarta,31,Sakti 10GB,22325,Android Mid,SITE_0125
26601,63,M,Tangerang,56,Combo Sakti 50GB,111497,Android Mid,SITE_0073
26602,35,F,Tangerang,31,OMG 30GB,60629,iOS Mid,SITE_0857
26603,37,M,Jakarta,3,Combo Sakti 50GB,115937,iOS Flagship,SITE_0135
26604,21,F,Medan,39,Combo Sakti 50GB,71386,Android Flagship,SITE_0536
26605,22,M,Medan,98,Unlimited Lite,37943,Android Flagship,SITE_0222
26606,29,M,Yogyakarta,1,Halo Postpaid,146036,Android Flagship,SITE_1081
26607,26,M,Bekasi,17,OMG 30GB,56131,Android Mid,SITE_0200
26608,27,F,Surabaya,1,OMG 30GB,39608,Android Mid,SITE_1156
26609,61,M,Depok,75,OMG 30GB,60745,Android Mid,SITE_0594
26610,20,F,Bekasi,77,Combo Sakti 50GB,99164,Android Mid,SITE_0407
26611,20,M,Bandung,24,Halo Postpaid,131786,Android Low-End,SITE_0146
26612,35,F,Yogyakarta,17,Unlimited Lite,36410,Android Low-End,SITE_0652
26613,69,M,Bandung,1,Sakti 10GB,30113,Android Flagship,SITE_0058
26614,30,M,Tangerang,82,Unlimited Lite,43899,Android Mid,SITE_0497
26615,41,M,Bekasi,86,Combo Sakti 50GB,99328,Android Mid,SITE_1177
26616,48,M,Jakarta,33,Halo Postpaid,87713,Android Flagship,SITE_1153
26617,45,F,Surabaya,1,Halo Postpaid,67466,Android Mid,SITE_0492
26618,39,F,Medan,39,Sakti 10GB,33033,Android Mid,SITE_0640
26619,38,M,Makassar,20,Halo Postpaid,150182,iOS Mid,SITE_0822
26620,24,F,Bandung,86,Sakti 10GB,26800,Android Low-End,SITE_0059
26621,18,M,Medan,28,OMG 30GB,74629,Android Low-End,SITE_0436
26622,51,M,Medan,75,Data Only 2GB,20331,Android Flagship,SITE_0922
26623,63,F,Yogyakarta,3,Data Only 2GB,14269,Android Low-End,SITE_0085
26624,22,M,Depok,34,Halo Postpaid,116640,Feature Phone,SITE_0265
26625,37,F,Depok,52,Sakti 10GB,21589,Android Mid,SITE_0279
26626,29,F,Depok,25,Sakti 10GB,32902,Android Mid,SITE_0551
26627,63,M,Medan,19,Halo Postpaid,122362,Android Mid,SITE_0907
26628,44,F,Semarang,36,OMG 30GB,62221,Android Mid,SITE_0321
26629,65,F,Medan,47,OMG 30GB,62372,Android Flagship,SITE_0591
26630,31,M,Tangerang,24,Sakti 10GB,26602,iOS Flagship,SITE_0651
26631,63,M,Medan,32,OMG 30GB,71820,Android Flagship,SITE_0490
26632,49,M,Jakarta,13,Sakti 10GB,29982,Android Low-End,SITE_0380
26633,25,F,Bekasi,11,Halo Postpaid,164228,Android Mid,SITE_0355
26634,22,F,Makassar,6,Sakti 10GB,27149,Android Low-End,SITE_0660
26635,40,F,Surabaya,24,Sakti 10GB,25457,iOS Mid,SITE_0482
26636,42,F,Jakarta,41,Data Only 2GB,12221,iOS Mid,SITE_0976
26637,30,F,Yogyakarta,27,Sakti 10GB,34144,Android Mid,SITE_0575
26638,47,M,Depok,12,Data Only 2GB,14094,Feature Phone,SITE_1106
26639,43,F,Bekasi,105,Sakti 10GB,32366,Android Flagship,SITE_0893
26640,24,M,Yogyakarta,1,Sakti 10GB,28933,Android Mid,SITE_0049
26641,22,M,Tangerang,9,Combo Sakti 50GB,72453,Android Low-End,SITE_1165
26642,31,F,Medan,83,OMG 30GB,51542,Android Flagship,SITE_1151
26643,41,F,Depok,12,Combo Sakti 50GB,82738,Android Low-End,SITE_0095
26644,50,F,Semarang,24,Unlimited Lite,48988,Feature Phone,SITE_0593
26645,32,M,Surabaya,7,Combo Sakti 50GB,87568,Android Mid,SITE_0340
26646,38,F,Bandung,29,Sakti 10GB,29383,Android Mid,SITE_0300
26647,23,F,Bekasi,26,Sakti 10GB,34128,Android Low-End,SITE_0838
26648,17,F,Yogyakarta,24,Data Only 2GB,13422,Android Flagship,SITE_0988
26649,46,F,Semarang,12,OMG 30GB,46059,Android Low-End,SITE_0051
26650,67,M,Bandung,76,Combo Sakti 50GB,90220,Android Mid,SITE_0340
26651,47,M,Bekasi,25,OMG 30GB,52240,iOS Flagship,SITE_0989
26652,44,F,Depok,3,Sakti 10GB,24222,iOS Mid,SITE_1170
26653,18,M,Depok,32,Unlimited Lite,27299,Android Flagship,SITE_1008
26654,23,M,Depok,10,OMG 30GB,64879,Android Low-End,SITE_0089
26655,17,M,Semarang,10,Sakti 10GB,31390,Android Mid,SITE_1039
26656,46,F,Medan,7,Data Only 2GB,13211,Feature Phone,SITE_0454
26657,66,M,Makassar,26,Combo Sakti 50GB,140614,Android Mid,SITE_0351
26658,64,M,Makassar,75,Sakti 10GB,34419,Android Low-End,SITE_0462
26659,52,M,Makassar,41,Combo Sakti 50GB,84720,Android Mid,SITE_0013
26660,35,M,Bekasi,62,Halo Postpaid,153493,Android Low-End,SITE_0903
26661,44,M,Makassar,65,OMG 30GB,65048,Android Low-End,SITE_0468
26662,32,M,Yogyakarta,1,Combo Sakti 50GB,87577,iOS Flagship,SITE_0182
26663,25,F,Medan,24,Data Only 2GB,16727,Android Mid,SITE_1005
26664,56,M,Yogyakarta,64,OMG 30GB,68212,Android Low-End,SITE_0127
26665,37,F,Yogyakarta,20,Unlimited Lite,50505,Android Low-End,SITE_0953
26666,21,F,Medan,28,OMG 30GB,50666,Android Low-End,SITE_0885
26667,58,F,Semarang,14,Combo Sakti 50GB,78856,Android Flagship,SITE_1083
26668,49,M,Depok,46,Data Only 2GB,12151,Android Flagship,SITE_0939
26669,46,F,Jakarta,5,OMG 30GB,63008,Android Low-End,SITE_0858
26670,27,M,Jakarta,3,OMG 30GB,64244,Android Mid,SITE_0303
26671,27,M,Semarang,12,Halo Postpaid,118879,Android Mid,SITE_0917
26672,31,M,Semarang,2,Combo Sakti 50GB,92215,Android Low-End,SITE_0924
26673,40,M,Jakarta,4,OMG 30GB,83131,Android Mid,SITE_0502
26674,37,M,Depok,5,Combo Sakti 50GB,81893,Android Mid,SITE_0478
26675,42,M,Depok,1,OMG 30GB,77873,Android Low-End,SITE_1136
26676,39,M,Medan,41,OMG 30GB,45619,Android Mid,SITE_0282
26677,27,F,Surabaya,54,Data Only 2GB,15170,Android Mid,SITE_0497
26678,68,F,Surabaya,1,Combo Sakti 50GB,92469,Android Flagship,SITE_0481
26679,33,M,Medan,7,OMG 30GB,50959,Android Low-End,SITE_0400
26680,60,M,Surabaya,11,OMG 30GB,41611,Android Low-End,SITE_0389
26681,62,F,Jakarta,39,Data Only 2GB,17399,iOS Flagship,SITE_0964
26682,31,F,Jakarta,7,Data Only 2GB,15805,iOS Flagship,SITE_0425
