customer_id,date,data_usage_gb,voice_minutes,sms_count,app_usage_social_hr,app_usage_gaming_hr
28287,9/1/2025,2.81,60,6,0.13,0.01
28288,9/1/2025,2.21,49,7,2.96,1.71
28289,9/1/2025,2.82,57,2,3.86,0.48
28290,9/1/2025,5.87,66,2,2.32,0.76
28291,9/1/2025,26.25,67,5,1.83,0.53
28292,9/1/2025,12.53,59,5,0.95,0.36
28293,9/1/2025,14.64,94,4,8.61,1.22
28294,9/1/2025,3.19,76,3,7.33,0
28295,9/1/2025,3.4,72,6,3.11,0.9
28296,9/1/2025,3.22,47,5,2.24,1.08
28297,9/1/2025,1.16,42,7,1.12,0.61
28298,9/1/2025,11.65,80,1,2.64,0.02
28299,9/1/2025,3.58,63,5,14.61,0.03
28300,9/1/2025,3.14,49,6,2.45,1.32
28301,9/1/2025,12.22,62,9,2.41,0.03
28302,9/1/2025,8.19,50,1,0.7,0.59
28303,9/1/2025,1.46,37,5,0.4,1.26
28304,9/1/2025,10.43,71,4,20.33,0.37
28305,9/1/2025,8.16,44,3,1.04,0.87
28306,9/1/2025,3.11,63,8,3.88,0.77
28307,9/1/2025,8.31,83,2,1.13,0.58
28308,9/1/2025,9.12,67,8,0.73,0.78
28309,9/1/2025,12.64,59,7,0.51,0.27
28310,9/1/2025,0.73,49,2,0.57,1.83
28311,9/1/2025,6.12,52,4,0.46,0.02
28312,9/1/2025,4.22,48,6,2.13,0.1
28313,9/1/2025,11.23,75,4,0.09,0
28314,9/1/2025,6.75,54,1,4.89,0.25
28315,9/1/2025,10.25,82,5,5.69,1.42
28316,9/1/2025,5.28,53,4,1.12,0.77
28317,9/1/2025,8.95,57,5,17.66,0.03
28318,9/1/2025,2.46,57,5,2.95,1.04
28319,9/1/2025,2.51,47,9,0.44,0.64
28320,9/1/2025,5.34,53,13,1.81,1.13
28321,9/1/2025,4.19,48,5,3.3,0.27
28322,9/1/2025,0.45,42,4,6.36,0.65
28323,9/1/2025,4.74,70,4,1.99,0.07
28324,9/1/2025,0.87,41,5,0.91,1.2
28325,9/1/2025,0.98,64,4,6.54,0.45
28326,9/1/2025,3.27,52,6,1.74,0.59
28327,9/1/2025,2.42,51,4,4.69,0.41
28328,9/1/2025,1.75,47,4,1.14,2.16
28329,9/1/2025,0.77,47,2,1.74,0.13
28330,9/1/2025,1.57,53,2,0.51,0.78
28331,9/1/2025,1.59,73,2,3.18,1.37
28332,9/1/2025,9.91,82,7,13.12,0.06
28333,9/1/2025,1.46,51,3,2.11,0.53
28334,9/1/2025,8.88,48,6,2.52,3.63
28335,9/1/2025,3.41,41,8,1.37,2.07
28336,9/1/2025,6.25,61,3,9.07,0.6
28337,9/1/2025,2.81,47,6,6.46,0.36
28338,9/1/2025,4.9,83,3,7.74,0.09
28339,9/1/2025,1.06,51,7,0.57,0.67
28340,9/1/2025,2.23,37,6,0.97,0.1
28341,9/1/2025,2.26,63,8,6.18,3.46
28342,9/1/2025,8.84,78,6,1,0.07
28343,9/1/2025,4.29,39,7,3.07,0.04
28344,9/1/2025,2.49,37,5,0.98,0.82
28345,9/1/2025,1.12,54,5,0.62,2.42
28346,9/1/2025,2.58,48,2,3.87,1.46
28347,9/1/2025,0.35,49,0,1.58,0.81
28348,9/1/2025,2.12,65,6,1.52,1.61
28349,9/1/2025,3.73,59,7,3.15,2.49
28350,9/1/2025,6.82,68,5,3.01,1.67
28351,9/1/2025,1.28,51,2,0.58,2.66
28352,9/1/2025,15.43,79,2,6.1,0.22
28353,9/1/2025,5.75,62,2,0.78,0.31
28354,9/1/2025,1.92,56,2,2.5,1.12
28355,9/1/2025,3.15,52,4,1.21,0.66
28356,9/1/2025,11.87,62,1,2.1,0.83
28357,9/1/2025,4.13,71,6,2.64,1.21
28358,9/1/2025,4.16,58,6,0.45,0.95
28359,9/1/2025,8.33,67,3,1.38,2.4
28360,9/1/2025,2.74,75,8,16.84,0.68
28361,9/1/2025,1.11,78,8,1.52,0.78
28362,9/1/2025,3.23,46,3,0.57,0.18
28363,9/1/2025,4.31,61,4,0.06,0.74
28364,9/1/2025,5.17,76,3,10.55,0.36
28365,9/1/2025,4.36,47,0,0.48,0.8
28366,9/1/2025,1.97,47,8,0.68,0.35
28367,9/1/2025,2.97,45,6,1.66,0.67
28368,9/1/2025,1.64,57,6,7.49,1.32
28369,9/1/2025,2.21,46,3,1.74,0.95
28370,9/1/2025,7.69,95,6,1.74,0.08
28371,9/1/2025,12.34,87,5,4.28,1.13
28372,9/1/2025,4.19,69,7,2.42,2.16
28373,9/1/2025,8.17,71,8,5.5,0.14
28374,9/1/2025,0.71,52,3,2.8,0.15
28375,9/1/2025,8.11,75,4,8.17,0.67
28376,9/1/2025,13.5,57,7,15.89,0.09
28377,9/1/2025,5.54,73,7,3.57,0.4
28378,9/1/2025,4.92,65,6,2.17,0.77
28379,9/1/2025,5.45,56,7,7.35,0.24
28380,9/1/2025,2.3,52,3,0.25,0.16
28381,9/1/2025,3.29,46,11,0.46,0.05
28382,9/1/2025,9.04,73,5,1.62,1.49
28383,9/1/2025,9.47,56,4,3.72,1.86
28384,9/1/2025,3.38,72,1,5.76,0.12
28385,9/1/2025,0.67,60,3,0.58,1.22
28386,9/1/2025,5.99,83,4,7.05,2.88
28387,9/1/2025,2.23,50,7,1.93,0.21
28388,9/1/2025,3.39,58,7,0.51,0.47
28389,9/1/2025,5.1,57,2,1.75,1.17
28390,9/1/2025,4.94,59,2,3.32,0.04
28391,9/1/2025,1.44,41,7,8.53,0.15
28392,9/1/2025,13.31,64,5,22.04,0.28
28393,9/1/2025,17.38,62,6,5.7,0.6
28394,9/1/2025,3.4,42,6,0.06,1.28
28395,9/1/2025,7.83,51,10,4,0.22
28396,9/1/2025,4.29,49,5,11.2,0.07
28397,9/1/2025,2.07,45,10,1.08,2.16
28398,9/1/2025,4.2,54,7,4.49,0.42
28399,9/1/2025,6.29,62,7,7.28,0.68
28400,9/1/2025,5.76,41,7,0.94,0.09
28401,9/1/2025,5.57,51,2,4.07,0.39
28402,9/1/2025,15.99,65,2,2.12,0.77
28403,9/1/2025,1.21,44,5,0.67,1.11
28404,9/1/2025,0.67,47,6,4.47,0.04
28405,9/1/2025,2.52,56,7,1.06,0.81
28406,9/1/2025,4.39,90,1,3.57,1.6
28407,9/1/2025,7.53,60,3,0.79,0.03
28408,9/1/2025,1.19,58,3,5.12,0.17
28409,9/1/2025,2.08,76,4,14.4,1.01
28410,9/1/2025,9.95,48,4,4.45,1.19
28411,9/1/2025,5.63,49,5,2.28,1.08
28412,9/1/2025,4.07,53,4,0.32,2.1
28413,9/1/2025,6.34,69,4,1.41,0.64
28414,9/1/2025,11.72,83,5,4.6,0.02
28415,9/1/2025,1.66,43,9,0.12,0.55
28416,9/1/2025,0.11,39,2,3.26,1.66
28417,9/1/2025,6.2,58,11,4.59,0.15
28418,9/1/2025,1.05,77,13,19.28,0.31
28419,9/1/2025,2.72,47,3,2.38,0.44
28420,9/1/2025,0.72,47,7,1.25,0.15
28421,9/1/2025,3.58,50,4,2.29,1.38
28422,9/1/2025,0.69,38,9,0.85,0.58
28423,9/1/2025,0.83,62,7,4.56,0.05
28424,9/1/2025,9.39,53,6,3.12,0.22
28425,9/1/2025,1.57,40,6,2.31,1.52
28426,9/1/2025,4.28,56,4,0.38,0.35
28427,9/1/2025,1.05,52,3,1.04,0.18
28428,9/1/2025,0.91,43,5,12.2,0.57
28429,9/1/2025,1.12,54,6,4.36,0.63
28430,9/1/2025,1.73,51,3,0.05,0.88
28431,9/1/2025,8.34,66,3,6.82,0.12
28432,9/1/2025,5.86,50,6,3.98,0.52
28433,9/1/2025,4.95,64,5,7.49,3.55
28434,9/1/2025,9.62,83,4,8.96,0.05
28435,9/1/2025,1.99,43,2,2.81,0.15
28436,9/1/2025,6.26,77,4,2.24,1.55
28437,9/1/2025,7.08,74,4,21.2,0.48
28438,9/1/2025,9.8,76,4,1.2,0.12
28439,9/1/2025,2.41,55,14,1.36,0.47
28440,9/1/2025,5.41,54,8,4.48,3.19
28441,9/1/2025,2.79,59,2,6.16,0.09
28442,9/1/2025,10.06,94,1,2.18,0.49
28443,9/1/2025,5.86,69,10,5.43,1.47
28444,9/1/2025,6.57,72,4,7.49,0.67
28445,9/1/2025,2.82,82,4,13.24,0.36
28446,9/1/2025,1.54,61,1,0.66,3.51
28447,9/1/2025,4.43,50,2,2.36,0.64
28448,9/1/2025,3.87,64,5,1,0.04
28449,9/1/2025,2.11,60,4,9.28,0.62
28450,9/1/2025,8.03,63,3,0.41,0.13
28451,9/1/2025,5.67,58,4,4.65,1.22
28452,9/1/2025,1.96,50,3,12.02,1.69
28453,9/1/2025,11.45,75,9,6.98,0.45
28454,9/1/2025,5.17,85,10,6.53,3.15
28455,9/1/2025,4.33,75,4,4.13,0.21
28456,9/1/2025,1.74,52,7,19.52,0.17
28457,9/1/2025,8.16,60,7,0.08,0.19
28458,9/1/2025,1.17,46,4,4.41,0.74
28459,9/1/2025,5.88,59,5,9.5,0.47
28460,9/1/2025,3.79,66,5,0.42,0.73
28461,9/1/2025,0.49,45,6,0.46,0.67
28462,9/1/2025,5.82,57,2,0.37,0.35
28463,9/1/2025,11.73,86,9,7.59,0.67
28464,9/1/2025,9.85,63,3,4.77,0.34
28465,9/1/2025,2.77,43,2,13.94,3.91
28466,9/1/2025,2.06,55,10,1.72,4.14
28467,9/1/2025,0.27,52,4,8.58,0.8
28468,9/1/2025,2.36,54,5,2.91,1.13
28469,9/1/2025,1.81,39,9,2.49,1.08
28470,9/1/2025,4.72,51,5,0.29,0.09
28471,9/1/2025,4.19,58,4,0.57,1.03
28472,9/1/2025,1.74,57,3,11.81,0.33
28473,9/1/2025,2.62,55,5,1.07,0.95
28474,9/1/2025,0.97,56,3,2.5,1.3
28475,9/1/2025,6.29,65,5,3.57,1.97
28476,9/1/2025,0.47,57,5,0.74,0.42
28477,9/1/2025,1.39,40,7,0.26,0.31
28478,9/1/2025,2.48,82,4,11.38,1.2
28479,9/1/2025,11.81,64,3,1.12,0.82
28480,9/1/2025,1.37,57,0,0.8,0.17
28481,9/1/2025,2.15,84,4,6.82,0.01
28482,9/1/2025,4.12,55,5,8.46,0.03
28483,9/1/2025,1.88,71,6,1.54,3.08
28484,9/1/2025,1.43,57,4,2.65,0.34
28485,9/1/2025,1.7,63,10,0.29,0.35
28486,9/1/2025,8.24,80,6,12.04,1.1
28487,9/1/2025,4.23,76,6,4.54,0.23
28488,9/1/2025,6.9,45,9,4.62,0.47
28489,9/1/2025,0.46,34,5,5.19,0.15
28490,9/1/2025,5.91,65,2,0.54,1.52
28491,9/1/2025,0.97,68,6,5.32,3.01
28492,9/1/2025,0.65,59,5,1.72,0.48
28493,9/1/2025,1.36,45,7,2.08,0.36
28494,9/1/2025,4.2,61,2,3.23,1.05
28495,9/1/2025,1.43,44,6,1.03,0.08
28496,9/1/2025,5.5,55,6,0.95,0.21
28497,9/1/2025,15.37,80,6,16.51,0.35
28498,9/1/2025,11.22,73,9,1.01,0.86
28499,9/1/2025,1.22,44,8,0.07,0.45
28500,9/1/2025,15.22,53,7,11.63,0.15
28501,9/1/2025,0.42,51,4,4.73,1.78
28502,9/1/2025,3.61,72,5,4.49,0.29
28503,9/1/2025,14.42,96,4,20.31,0.53
28504,9/1/2025,10.15,86,6,1.45,1.23
28505,9/1/2025,4.67,65,7,0.92,0.75
28506,9/1/2025,4.39,72,5,0.06,0.31
28507,9/1/2025,4.84,52,2,1.5,0.11
28508,9/1/2025,0.61,42,10,1.34,0.27
28509,9/1/2025,2.37,57,3,10.79,0.5
28510,9/1/2025,4.64,53,5,0.54,0.75
28511,9/1/2025,1.65,50,7,1.29,1.85
28512,9/1/2025,5.24,74,0,1.37,0.88
28513,9/1/2025,1.47,46,2,0.28,0.92
28514,9/1/2025,8.43,73,6,1.34,0.74
28515,9/1/2025,7.59,55,7,1.86,0.49
28516,9/1/2025,1.82,49,3,4.71,0.2
28517,9/1/2025,0.12,57,3,2.83,0.45
28518,9/1/2025,2.74,46,6,1.65,0.68
28519,9/1/2025,8.25,77,6,3.55,3.53
28520,9/1/2025,2.4,69,6,7.46,0.34
28521,9/1/2025,5.22,76,10,7.14,1.89
28522,9/1/2025,3.11,69,6,2.27,0.97
28523,9/1/2025,1.74,82,5,5.57,0.19
28524,9/1/2025,11.94,57,8,1.4,0.15
28525,9/1/2025,6.22,56,6,8.09,1.51
28526,9/1/2025,0.42,39,6,0.53,0.28
28527,9/1/2025,2.69,80,6,17.36,1.84
28528,9/1/2025,0.36,50,6,1.5,1.3
28529,9/1/2025,0.75,49,8,0.65,0.39
28530,9/1/2025,2.48,66,4,3.51,1.41
28531,9/1/2025,5.82,72,5,1.66,1.48
28532,9/1/2025,2.28,55,4,2.84,0.15
28533,9/1/2025,1.48,56,3,15.42,0.01
28534,9/1/2025,0.6,42,6,2.66,0.07
28535,9/1/2025,6.39,66,6,1.45,2.06
28536,9/1/2025,17.46,83,5,17.12,0.04
28537,9/1/2025,1.69,44,2,0.6,0.54
28538,9/1/2025,7.91,43,5,2.1,2.13
28539,9/1/2025,12.4,68,5,48.69,0.74
28540,9/1/2025,16.15,66,4,1.66,0.37
28541,9/1/2025,1.96,101,4,2.27,0.52
28542,9/1/2025,1.85,38,4,0.96,0.03
28543,9/1/2025,17.2,77,4,4.44,0.53
28544,9/1/2025,3.38,44,5,0.23,0.45
28545,9/1/2025,2.15,41,11,2.5,1.61
28546,9/1/2025,0.62,46,7,1.1,0.78
28547,9/1/2025,12.78,76,6,0.24,0.07
28548,9/1/2025,1.92,51,4,1.22,0.49
28549,9/1/2025,9.25,72,9,0.61,0.68
28550,9/1/2025,7.03,55,4,1.53,1.87
28551,9/1/2025,1.78,64,7,0.95,0.33
28552,9/1/2025,2.16,57,2,4.96,0.1
28553,9/1/2025,3.5,62,4,21.05,0.24
28554,9/1/2025,5.52,65,9,3.63,1.71
28555,9/1/2025,1.5,58,4,1.08,0.37
28556,9/1/2025,0.38,55,4,1.2,0.4
28557,9/1/2025,1.17,51,7,7.58,1.58
28558,9/1/2025,10.96,80,7,6.53,0.82
28559,9/1/2025,15.37,82,5,2.25,0.47
28560,9/1/2025,1.37,54,4,2.67,2.05
28561,9/1/2025,7.04,52,7,1.92,0.37
28562,9/1/2025,1.88,41,2,0.78,2.89
28563,9/1/2025,0.75,42,9,0.07,0.7
28564,9/1/2025,3.71,68,6,8.17,2.78
28565,9/1/2025,7.52,65,5,1.36,0.17
28566,9/1/2025,2.2,33,7,1.23,1.6
28567,9/1/2025,0.71,39,5,0.41,2.62
28568,9/1/2025,4.49,52,6,9.22,1.38
28569,9/1/2025,5.61,74,3,0.43,0.11
28570,9/1/2025,2.67,83,8,5.21,1.71
28571,9/1/2025,2.4,38,7,5.78,0.44
28572,9/1/2025,2.44,53,4,2.67,0.88
28573,9/1/2025,0.27,53,2,3.52,0.26
28574,9/1/2025,4.56,50,3,0.89,0.25
28575,9/1/2025,4.68,55,9,0.8,0.14
28576,9/1/2025,1.71,65,4,4.5,0.72
28577,9/1/2025,0.09,54,4,2.94,0.62
28578,9/1/2025,0.35,45,5,0.18,2.75
28579,9/1/2025,2.08,56,3,0.41,0.8
28580,9/1/2025,1.35,60,7,0.14,0.76
28581,9/1/2025,0.66,45,5,0.18,0.83
28582,9/1/2025,2.64,72,4,4.87,0.16
28583,9/1/2025,0.85,48,5,4.22,1.92
28584,9/1/2025,1.82,65,4,1.28,0.84
28585,9/1/2025,0.24,45,3,0.52,0.85
28586,9/1/2025,1.06,64,6,6.4,0.56
28587,9/1/2025,2.51,52,5,6.1,0.14
28588,9/1/2025,20.15,64,6,3.76,0.38
28589,9/1/2025,2.56,36,8,0.58,0.25
28590,9/1/2025,2.38,60,3,8.5,0.38
28591,9/1/2025,1.37,38,6,2.98,0.01
28592,9/1/2025,4.26,39,2,3.79,0.38
28593,9/1/2025,2.6,66,3,2.3,0.04
28594,9/1/2025,1.74,53,7,2.73,1.28
28595,9/1/2025,5.06,67,5,3.26,4.16
28596,9/1/2025,6.76,66,5,9.02,0.08
28597,9/1/2025,2.45,40,3,2.76,4.03
28598,9/1/2025,3.07,46,5,0.14,0.49
28599,9/1/2025,3.66,59,3,1.44,0.31
28600,9/1/2025,5.64,48,3,2.31,0.02
28601,9/1/2025,6.69,72,2,0.19,0.78
28602,9/1/2025,6.83,56,6,2.93,0.8
28603,9/1/2025,2.67,49,6,6.54,0.18
28604,9/1/2025,0.21,69,7,5.58,1.95
28605,9/1/2025,12.65,53,5,12.86,0.42
28606,9/1/2025,5.76,36,9,0.67,0.81
28607,9/1/2025,5.84,29,7,5.81,0.8
28608,9/1/2025,4.52,40,10,0.76,0.91
28609,9/1/2025,11.23,92,6,5.37,0.01
28610,9/1/2025,1.72,54,5,0.35,0.86
28611,9/1/2025,1.49,61,7,1.26,2.82
28612,9/1/2025,13.18,69,6,0.65,0.46
28613,9/1/2025,1.55,50,5,0.72,0.61
28614,9/1/2025,6.98,64,6,1,0.41
28615,9/1/2025,3.57,52,7,5.76,0.15
28616,9/1/2025,1.3,49,6,0.22,0.2
28617,9/1/2025,1.14,46,4,1.58,0.81
28618,9/1/2025,1.83,62,5,8.01,0.2
28619,9/1/2025,6.92,79,3,11.82,0.18
28620,9/1/2025,8.16,78,4,37.88,0.66
28621,9/1/2025,2.19,41,2,2.15,0.93
28622,9/1/2025,1.12,76,5,11.35,0.23
28623,9/1/2025,4.81,58,8,0.35,0.15
28624,9/1/2025,4.1,68,3,1.99,0.4
28625,9/1/2025,4.95,67,6,5.77,0.18
28626,9/1/2025,4.1,76,8,10.64,4.01
28627,9/1/2025,5.06,70,10,0.9,0.49
28628,9/1/2025,8.33,54,8,1.19,0.13
28629,9/1/2025,8.88,67,5,2.4,0.01
28630,9/1/2025,2.16,74,10,10.31,1.05
28631,9/1/2025,1.82,35,5,3.31,0.84
28632,9/1/2025,7.25,53,3,0.38,0.41
28633,9/1/2025,3.22,58,4,0.03,2.33
28634,9/1/2025,1.57,51,8,0.9,0.47
28635,9/1/2025,2.27,47,7,0.9,0.13
28636,9/1/2025,3.97,72,2,1.87,1.78
28637,9/1/2025,4.13,51,3,6.5,0.23
28638,9/1/2025,3.49,56,7,0.16,0.36
28639,9/1/2025,15.83,87,5,6.09,2.87
28640,9/1/2025,0.99,44,2,0.04,0.26
28641,9/1/2025,5.39,79,5,4.28,1.55
28642,9/1/2025,0.71,76,4,1.03,1.51
28643,9/1/2025,1.17,51,3,4.11,0.18
28644,9/1/2025,1.65,73,9,4.98,0.06
28645,9/1/2025,2.21,57,6,1.39,1.13
28646,9/1/2025,3.27,52,5,4.42,0.1
28647,9/1/2025,1.18,74,3,10.95,1.19
28648,9/1/2025,0.67,57,4,0.21,1.6
28649,9/1/2025,3.15,55,4,0.34,1.26
28650,9/1/2025,1.05,44,7,0.47,0.17
28651,9/1/2025,0.52,59,4,2,0.58
28652,9/1/2025,4.62,48,7,3.63,0.26
28653,9/1/2025,2.62,59,5,1.96,1.02
28654,9/1/2025,2.62,60,3,11.69,0.98
28655,9/1/2025,2.67,49,7,3.54,0.56
28656,9/1/2025,7.21,75,1,2.3,0.37
28657,9/1/2025,0.78,45,4,0.05,0.02
28658,9/1/2025,3.25,51,2,9.61,0.69
28659,9/1/2025,3.09,42,5,0.71,1.16
28660,9/1/2025,0.87,50,6,0.15,0.8
28661,9/1/2025,1.1,61,4,0.1,2.07
28662,9/1/2025,9.01,41,5,1.67,0.05
28663,9/1/2025,1.9,52,5,1.79,0.17
28664,9/1/2025,9.46,67,6,16.96,0.36
28665,9/1/2025,1.19,41,5,0.27,0.98
28666,9/1/2025,4.7,53,0,1.84,0.27
28667,9/1/2025,1.62,51,7,0.62,0.57
28668,9/1/2025,18.64,67,6,14.72,0.64
28669,9/1/2025,15.98,64,2,2.04,1.15
28670,9/1/2025,0.31,52,9,2.54,0.25
28671,9/1/2025,0.67,50,8,0.89,0.07
28672,9/1/2025,18.86,86,6,9.21,0.01
28673,9/1/2025,1.77,55,4,1.91,0.02
28674,9/1/2025,2.97,78,6,3.38,2.9
28675,9/1/2025,1.96,46,2,0.05,0.71
28676,9/1/2025,6.27,65,9,14.09,0.26
28677,9/1/2025,1.87,37,7,0.66,1.94
28678,9/1/2025,1.32,46,7,1.45,0.13
28679,9/1/2025,12.12,71,7,6.71,0.48
28680,9/1/2025,10.63,59,3,0.81,0.09
28681,9/1/2025,0.78,49,1,0.44,0.43
28682,9/1/2025,1.66,56,9,3.19,0.11
28683,9/1/2025,4.28,41,2,8.81,1.31
28684,9/1/2025,10.89,57,7,5.17,0.19
28685,9/1/2025,0.92,50,5,1.88,1.27
28686,9/1/2025,2.72,45,7,1.06,1.6
28687,9/1/2025,3.44,37,4,0.79,2.44
28688,9/1/2025,1.14,86,4,10.22,0.44
28689,9/1/2025,2.01,50,7,1.16,1.18
28690,9/1/2025,5.36,60,3,4.4,0.52
28691,9/1/2025,11.21,86,4,0.02,0.08
28692,9/1/2025,10.09,59,6,5.63,2.96
28693,9/1/2025,0.77,65,3,6.95,1.11
28694,9/1/2025,1.52,61,7,2.24,0.1
28695,9/1/2025,3.51,58,5,0.08,2.67
28696,9/1/2025,6.23,54,4,0.75,0.81
28697,9/1/2025,10.38,58,4,0.28,0.38
28698,9/1/2025,4.7,61,7,0.72,1.06
28699,9/1/2025,1.26,64,4,0.04,0.3
28700,9/1/2025,2.66,44,5,0.32,0.18
28701,9/1/2025,2.57,79,6,2.15,0.41
28702,9/1/2025,14.15,85,5,3.56,0.12
28703,9/1/2025,14.47,77,5,1.72,0.82
28704,9/1/2025,2.32,46,3,0.15,0.06
28705,9/1/2025,3.13,50,6,1.11,1.32
28706,9/1/2025,2.9,48,5,6.54,0.86
28707,9/1/2025,8.88,58,3,0.48,2.4
28708,9/1/2025,1.22,48,4,2.2,0.27
28709,9/1/2025,0.48,51,5,0.22,0.63
28710,9/1/2025,8.75,69,10,0.5,0.21
28711,9/1/2025,3.09,98,2,18.42,0.3
28712,9/1/2025,4.54,54,2,6.86,1.65
28713,9/1/2025,0.48,55,7,0.48,3.64
28714,9/1/2025,12.31,63,5,5.89,0.84
28715,9/1/2025,5,61,10,2.62,1.71
28716,9/1/2025,4.52,42,6,1.83,2.25
28717,9/1/2025,11.1,62,5,5.67,1.11
28718,9/1/2025,1.55,50,6,9.13,0.62
28719,9/1/2025,1.96,37,7,0.19,1.77
28720,9/1/2025,4.78,58,3,2.65,1.79
28721,9/1/2025,2.84,58,6,3.39,1.91
28722,9/1/2025,4.06,53,5,7.04,0.29
28723,9/1/2025,2.22,55,3,1.1,2.41
28724,9/1/2025,3.29,66,5,10.46,0.72
28725,9/1/2025,9.64,74,6,11.99,0.41
28726,9/1/2025,3.76,50,11,8.02,0.06
28727,9/1/2025,4.99,63,2,0.8,1.17
28728,9/1/2025,5.84,85,6,8.92,0.21
28729,9/1/2025,0.91,80,6,8.46,1.7
28730,9/1/2025,3.22,40,11,2.03,0.05
28731,9/1/2025,1.26,55,8,0.08,6.27
28732,9/1/2025,2.17,62,3,1.27,0.06
28733,9/1/2025,12.87,65,2,11.79,0.24
28734,9/1/2025,10.61,65,11,2.21,0.02
28735,9/1/2025,4.84,87,5,2.44,0.31
28736,9/1/2025,3.53,47,4,1.36,1.91
28737,9/1/2025,2.76,42,9,3.71,0.05
28738,9/1/2025,2.22,64,5,5.16,0.7
28739,9/1/2025,20.26,68,7,14.84,0.41
28740,9/1/2025,9.13,54,3,25.05,0.56
28741,9/1/2025,3.26,38,6,2.12,0.2
28742,9/1/2025,4.51,59,4,3.5,0.58
28743,9/1/2025,0.21,53,6,1.43,0.98
28744,9/1/2025,4.47,69,5,2.26,1.22
28745,9/1/2025,3.5,54,7,0.14,0.27
28746,9/1/2025,0.54,81,0,1.52,1.99
28747,9/1/2025,3.62,47,5,0.24,1.96
28748,9/1/2025,0.82,51,3,7.96,0.7
28749,9/1/2025,1.4,53,8,2.41,1.43
28750,9/1/2025,12.36,74,3,19.71,0.56
28751,9/1/2025,10.5,71,2,18.66,0.26
28752,9/1/2025,1.14,53,5,3.54,0.13
28753,9/1/2025,1.41,84,8,20.52,0.23
28754,9/1/2025,6.88,84,4,23.95,0.38
28755,9/1/2025,1.18,46,6,0.7,0.09
28756,9/1/2025,4.45,53,4,8.61,0.62
28757,9/1/2025,3.7,42,6,3.24,2.95
28758,9/1/2025,14.67,81,10,3.51,0.25
28759,9/1/2025,5.37,50,8,7.34,1.54
28760,9/1/2025,6.57,86,3,17.57,1.87
28761,9/1/2025,11.79,64,8,3.48,0.22
28762,9/1/2025,1.52,56,3,1.83,1.62
28763,9/1/2025,0.38,44,7,1.6,0.49
28764,9/1/2025,11.91,88,11,21.56,0.89
28765,9/1/2025,4.04,50,6,2.38,0.65
28766,9/1/2025,1.97,62,2,1.32,0.38
28767,9/1/2025,3.08,77,4,5.03,0.39
28768,9/1/2025,15.84,60,1,10.84,1.17
28769,9/1/2025,6.73,65,6,1.69,1.99
28770,9/1/2025,7.09,50,9,2.08,0.91
28771,9/1/2025,0.11,55,3,6.59,0.2
28772,9/1/2025,5.21,60,7,8.65,0.21
28773,9/1/2025,3.48,57,7,0.77,0.37
28774,9/1/2025,2.12,57,6,5.76,2.61
28775,9/1/2025,3.72,47,7,1.78,0.35
28776,9/1/2025,3.13,42,4,1.39,0.63
28777,9/1/2025,3.8,60,5,0.57,0.17
28778,9/1/2025,5.08,57,4,3.15,0.21
28779,9/1/2025,6.37,53,3,1.16,0.1
28780,9/1/2025,3.05,57,8,4.48,0.3
28781,9/1/2025,2.61,52,6,1.61,1.77
28782,9/1/2025,4.49,51,6,1.81,0.4
28783,9/1/2025,0.48,42,6,0.63,2.83
28784,9/1/2025,5.74,65,2,1.81,0.99
28785,9/1/2025,1.73,56,11,0.08,1.02
28786,9/1/2025,0.59,41,4,1.09,4.51
28787,9/1/2025,1.95,51,4,1.42,1.1
28788,9/1/2025,9.64,57,3,1.04,0.38
28789,9/1/2025,1.4,53,6,1.11,4.66
28790,9/1/2025,2.12,72,4,15.75,0.95
28791,9/1/2025,1.69,40,6,1.4,0.54
28792,9/1/2025,21.29,69,3,3.35,1.99
28793,9/1/2025,7.15,56,5,8.78,0.49
28794,9/1/2025,1.84,51,6,4.29,1.15
28795,9/1/2025,4.49,42,6,0.44,1.89
28796,9/1/2025,6.1,51,8,1.58,1.22
28797,9/1/2025,1.04,56,5,3.69,0.53
28798,9/1/2025,7.95,73,4,9.35,2.52
28799,9/1/2025,2.8,39,4,2.36,1.04
28800,9/1/2025,5.4,54,4,7.21,0.67
28801,9/1/2025,2,77,6,0.94,0.13
28802,9/1/2025,1.96,65,4,5.66,0.29
28803,9/1/2025,9.67,52,7,1.96,3.22
28804,9/1/2025,2.38,49,1,2.18,0.35
28805,9/1/2025,8.47,44,4,3.67,0.36
28806,9/1/2025,5.06,59,4,4.18,2.49
28807,9/1/2025,13.27,60,4,1.78,1.44
28808,9/1/2025,8,83,3,8.16,0.28
28809,9/1/2025,1.9,56,5,0.41,0.06
28810,9/1/2025,2.03,40,9,3.13,1.23
28811,9/1/2025,1.61,40,4,4.36,0.82
28812,9/1/2025,2.54,41,3,1.64,1.09
28813,9/1/2025,2.15,92,8,2.36,1.13
28814,9/1/2025,3.59,54,4,1.09,0.05
28815,9/1/2025,4,44,2,0.22,0.31
28816,9/1/2025,4.92,58,5,3.34,4.35
28817,9/1/2025,3.2,39,5,5.95,0.29
28818,9/1/2025,2.24,44,9,6.39,2.23
28819,9/1/2025,1.57,40,5,0.37,1.5
28820,9/1/2025,1.91,48,4,2.44,1.35
28821,9/1/2025,2.35,62,5,2.04,0.44
28822,9/1/2025,1.49,55,6,5.63,0.29
28823,9/1/2025,1.59,66,5,3.09,0.37
