customer_id,campaign_id,offer_date,treatment_group,conversion,uplift_revenue_rupiah
1893,ComboBoost,2025-07-11,0,0,0
17518,WA_Promo,2025-09-08,1,0,0
16992,SocialPack,2025-08-18,1,0,0
2122,WeekendBonus,2025-08-04,1,0,0
22434,SocialPack,2025-09-29,0,1,14672
20472,WeekendBonus,2025-07-31,0,0,0
25299,SocialPack,2025-09-24,1,0,0
4209,SocialPack,2025-08-04,1,1,46215
1379,WeekendBonus,2025-09-05,1,0,0
29311,GamePack,2025-08-14,0,0,0
4640,GamePack,2025-07-12,1,0,0
784,GamePack,2025-09-07,1,0,0
17232,WeekendBonus,2025-08-05,0,0,0
20062,TopupCashback,2025-09-27,1,0,0
145,GamePack,2025-09-13,0,0,0
7052,TopupCashback,2025-09-17,1,0,0
6941,GamePack,2025-07-09,1,0,0
10976,WeekendBonus,2025-08-16,1,0,0
12401,WeekendBonus,2025-09-01,1,0,0
23628,TopupCashback,2025-08-12,1,0,0
27936,HolidayOffer,2025-09-27,0,0,0
25542,GamePack,2025-08-14,1,0,0
20428,ComboBoost,2025-09-28,0,0,0
1134,TopupCashback,2025-09-06,1,1,6216
25729,ComboBoost,2025-07-13,1,0,0
23849,SocialPack,2025-07-15,1,1,28492
23810,GamePack,2025-07-21,1,0,0
18653,HolidayOffer,2025-08-02,0,0,0
21889,WeekendBonus,2025-07-08,0,0,0
23412,TopupCashback,2025-07-13,1,0,0
22317,WeekendBonus,2025-08-18,0,0,0
12392,TopupCashback,2025-07-17,1,0,0
3747,GamePack,2025-07-23,1,0,0
6317,SocialPack,2025-08-03,1,0,0
15231,WeekendBonus,2025-07-17,0,0,0
13760,TopupCashback,2025-08-09,1,1,21426
15244,SocialPack,2025-09-10,1,0,0
19141,WA_Promo,2025-09-17,1,1,12949
8304,TopupCashback,2025-08-09,1,1,17614
28526,ComboBoost,2025-07-24,0,0,0
7709,TopupCashback,2025-07-03,1,0,0
29233,ComboBoost,2025-07-09,0,1,40988
19962,HolidayOffer,2025-08-06,0,0,0
25025,ComboBoost,2025-07-09,0,0,0
26771,GamePack,2025-09-05,1,0,0
4075,WeekendBonus,2025-08-04,1,0,0
15233,TopupCashback,2025-07-30,1,0,0
8828,HolidayOffer,2025-09-26,1,0,0
11473,GamePack,2025-09-26,0,1,14504
13625,SocialPack,2025-09-04,1,1,15998
28402,ComboBoost,2025-08-13,1,0,0
1086,TopupCashback,2025-07-21,1,1,13837
14917,HolidayOffer,2025-07-19,1,1,17498
17901,TopupCashback,2025-09-07,1,0,0
9737,WA_Promo,2025-07-05,0,1,16223
15267,WA_Promo,2025-07-07,0,0,0
4077,WeekendBonus,2025-08-23,0,0,0
13141,TopupCashback,2025-07-27,1,0,0
9695,TopupCashback,2025-09-08,0,0,0
20790,ComboBoost,2025-09-08,0,0,0
10609,ComboBoost,2025-08-30,1,1,42250
29713,WeekendBonus,2025-07-01,0,0,0
24221,TopupCashback,2025-08-31,0,0,0
15493,TopupCashback,2025-08-06,0,0,0
597,ComboBoost,2025-09-17,1,0,0
2415,TopupCashback,2025-07-12,0,0,0
28821,WA_Promo,2025-08-08,0,0,0
1603,TopupCashback,2025-07-08,0,1,22142
29139,WeekendBonus,2025-08-16,0,0,0
12634,ComboBoost,2025-07-12,1,0,0
29047,TopupCashback,2025-09-17,0,0,0
2495,ComboBoost,2025-08-05,1,1,46590
13474,GamePack,2025-09-04,1,0,0
21983,ComboBoost,2025-08-28,0,0,0
26734,WeekendBonus,2025-07-09,1,0,0
353,HolidayOffer,2025-07-12,0,0,0
17635,WeekendBonus,2025-08-02,1,0,0
14677,GamePack,2025-08-11,1,0,0
20093,HolidayOffer,2025-07-04,1,0,0
12010,WeekendBonus,2025-07-17,1,0,0
17621,SocialPack,2025-07-21,1,0,0
9740,ComboBoost,2025-07-12,0,0,0
430,TopupCashback,2025-09-30,1,0,0
25228,GamePack,2025-07-25,1,0,0
16048,GamePack,2025-09-03,0,0,0
26264,ComboBoost,2025-08-14,1,0,0
9019,WeekendBonus,2025-07-27,1,0,0
27981,WeekendBonus,2025-07-19,0,0,0
19436,HolidayOffer,2025-09-03,0,0,0
25839,HolidayOffer,2025-07-21,1,0,0
25354,GamePack,2025-09-26,1,0,0
23233,GamePack,2025-09-04,0,0,0
24187,TopupCashback,2025-08-13,1,0,0
3260,ComboBoost,2025-07-04,0,0,0
14011,ComboBoost,2025-07-30,1,1,74819
21709,ComboBoost,2025-09-30,1,1,3591
13883,WA_Promo,2025-08-11,1,0,0
16109,GamePack,2025-09-29,0,0,0
7009,HolidayOffer,2025-07-08,0,0,0
26623,GamePack,2025-08-21,1,1,9832
11152,WeekendBonus,2025-09-09,0,1,9108
607,TopupCashback,2025-08-17,0,0,0
7325,ComboBoost,2025-09-04,1,1,25400
22266,WeekendBonus,2025-09-15,1,0,0
14823,TopupCashback,2025-07-02,1,1,55045
5729,SocialPack,2025-09-11,1,0,0
23751,ComboBoost,2025-08-20,0,1,18363
15841,TopupCashback,2025-08-14,1,0,0
16506,GamePack,2025-08-12,1,1,451
7341,SocialPack,2025-07-06,1,0,0
13303,GamePack,2025-09-21,1,1,29168
5199,WeekendBonus,2025-09-12,1,0,0
3737,WA_Promo,2025-08-17,1,0,0
18979,HolidayOffer,2025-09-16,1,0,0
9268,TopupCashback,2025-09-03,0,0,0
13987,TopupCashback,2025-07-28,1,1,31239
15354,HolidayOffer,2025-07-23,1,0,0
9300,WeekendBonus,2025-07-31,1,0,0
19233,WA_Promo,2025-08-01,0,0,0
17517,ComboBoost,2025-08-23,1,0,0
20332,TopupCashback,2025-07-17,1,0,0
15637,TopupCashback,2025-07-22,1,0,0
13102,TopupCashback,2025-08-04,1,0,0
10357,TopupCashback,2025-09-23,1,0,0
27292,WA_Promo,2025-09-30,0,0,0
4301,GamePack,2025-08-31,0,0,0
26806,SocialPack,2025-09-25,0,0,0
6409,TopupCashback,2025-08-21,1,0,0
17366,WeekendBonus,2025-07-03,1,0,0
558,SocialPack,2025-09-12,1,0,0
7146,SocialPack,2025-08-19,1,0,0
14378,SocialPack,2025-07-25,0,0,0
23602,ComboBoost,2025-09-11,0,0,0
17895,ComboBoost,2025-07-19,1,0,0
18698,ComboBoost,2025-08-17,0,0,0
27899,WeekendBonus,2025-09-06,1,1,22050
13303,HolidayOffer,2025-08-23,1,0,0
4856,WA_Promo,2025-09-29,1,0,0
9746,TopupCashback,2025-08-19,0,0,0
15888,GamePack,2025-08-02,0,0,0
16563,TopupCashback,2025-09-16,0,0,0
14095,ComboBoost,2025-08-27,0,0,0
18949,ComboBoost,2025-08-23,1,0,0
28358,TopupCashback,2025-09-02,1,0,0
17063,WeekendBonus,2025-08-19,1,0,0
14859,TopupCashback,2025-09-28,1,1,2763
26493,SocialPack,2025-09-01,0,0,0
29262,WeekendBonus,2025-09-27,1,0,0
20840,WA_Promo,2025-09-27,0,1,17252
8034,ComboBoost,2025-09-27,1,1,17443
18943,SocialPack,2025-07-07,1,0,0
21340,WA_Promo,2025-07-23,1,0,0
10886,GamePack,2025-09-04,0,0,0
16820,HolidayOffer,2025-07-26,0,0,0
4013,TopupCashback,2025-08-22,1,0,0
27749,HolidayOffer,2025-07-07,1,0,0
25243,SocialPack,2025-08-20,0,0,0
16790,SocialPack,2025-08-23,1,0,0
23159,SocialPack,2025-07-02,0,0,0
8861,WA_Promo,2025-08-04,1,0,0
15816,TopupCashback,2025-09-03,1,0,0
7199,WA_Promo,2025-07-11,1,0,0
18313,WeekendBonus,2025-07-19,1,0,0
8854,ComboBoost,2025-07-02,1,0,0
25628,WeekendBonus,2025-09-20,1,0,0
11646,TopupCashback,2025-09-17,0,0,0
4136,TopupCashback,2025-08-24,0,0,0
3267,SocialPack,2025-09-28,1,0,0
18209,GamePack,2025-07-11,1,1,29568
6333,ComboBoost,2025-09-07,1,1,28018
14907,TopupCashback,2025-09-25,1,0,0
25314,TopupCashback,2025-08-30,0,1,411
29658,SocialPack,2025-07-31,0,0,0
16257,ComboBoost,2025-07-06,1,0,0
22058,TopupCashback,2025-07-07,1,0,0
26414,GamePack,2025-09-27,1,0,0
15432,ComboBoost,2025-07-22,0,0,0
18778,ComboBoost,2025-07-05,1,0,0
15538,TopupCashback,2025-07-16,1,0,0
16750,TopupCashback,2025-09-28,0,0,0
10355,HolidayOffer,2025-09-18,1,1,65122
17176,WeekendBonus,2025-08-11,1,0,0
26264,TopupCashback,2025-09-16,1,0,0
13786,WeekendBonus,2025-07-24,1,0,0
21343,GamePack,2025-07-21,1,1,5093
28404,HolidayOffer,2025-08-30,1,0,0
21896,WA_Promo,2025-09-30,1,0,0
20776,WeekendBonus,2025-07-07,1,0,0
29640,WA_Promo,2025-08-28,1,1,15599
9155,HolidayOffer,2025-08-28,0,0,0
13196,WeekendBonus,2025-09-02,0,0,0
8287,HolidayOffer,2025-08-11,0,0,0
20689,GamePack,2025-09-26,1,0,0
3360,WA_Promo,2025-07-14,1,0,0
16379,WA_Promo,2025-09-29,0,0,0
4978,TopupCashback,2025-08-25,0,0,0
9352,WeekendBonus,2025-08-09,1,0,0
24273,WA_Promo,2025-09-18,0,0,0
1705,TopupCashback,2025-09-25,1,0,0
25924,HolidayOffer,2025-08-02,0,0,0
11889,TopupCashback,2025-07-19,1,0,0
5794,SocialPack,2025-07-17,0,0,0
19695,TopupCashback,2025-08-19,1,0,0
6247,TopupCashback,2025-07-31,0,0,0
3226,WeekendBonus,2025-07-11,1,1,19442
21281,GamePack,2025-07-14,1,0,0
16298,TopupCashback,2025-08-16,1,0,0
519,HolidayOffer,2025-07-10,0,0,0
991,WeekendBonus,2025-09-15,0,0,0
3627,HolidayOffer,2025-09-10,0,0,0
3779,ComboBoost,2025-07-13,1,0,0
5986,ComboBoost,2025-09-25,0,0,0
27010,WeekendBonus,2025-08-15,1,0,0
6616,TopupCashback,2025-08-12,1,0,0
23665,HolidayOffer,2025-07-29,0,0,0
12277,HolidayOffer,2025-08-17,1,0,0
22443,WeekendBonus,2025-07-06,1,0,0
3931,HolidayOffer,2025-07-18,0,0,0
5455,TopupCashback,2025-08-19,0,0,0
10610,TopupCashback,2025-09-02,1,0,0
28248,HolidayOffer,2025-07-31,1,0,0
25207,HolidayOffer,2025-07-25,1,0,0
3396,TopupCashback,2025-09-07,0,0,0
18755,WeekendBonus,2025-07-20,0,0,0
230,WeekendBonus,2025-08-15,1,0,0
21616,TopupCashback,2025-08-28,1,0,0
19912,WeekendBonus,2025-07-29,0,0,0
26126,TopupCashback,2025-09-16,0,1,24653
8291,SocialPack,2025-07-01,1,0,0
8456,GamePack,2025-09-30,1,0,0
14770,TopupCashback,2025-08-03,1,0,0
28880,HolidayOffer,2025-08-14,0,0,0
28581,TopupCashback,2025-07-09,1,1,733
7204,WeekendBonus,2025-09-24,1,0,0
20453,TopupCashback,2025-07-05,0,0,0
13611,HolidayOffer,2025-07-30,0,0,0
4206,WeekendBonus,2025-09-17,1,0,0
25937,WeekendBonus,2025-09-21,1,0,0
2120,TopupCashback,2025-09-08,1,0,0
6484,WeekendBonus,2025-07-26,1,0,0
4923,GamePack,2025-09-24,1,0,0
26168,TopupCashback,2025-08-12,1,0,0
19460,GamePack,2025-07-29,1,1,4817
14216,WeekendBonus,2025-09-15,1,1,28885
4094,HolidayOffer,2025-08-18,0,0,0
14764,SocialPack,2025-09-09,0,0,0
25964,HolidayOffer,2025-07-09,1,0,0
17166,ComboBoost,2025-08-19,0,0,0
16872,HolidayOffer,2025-09-22,0,0,0
2928,TopupCashback,2025-09-20,1,0,0
8262,TopupCashback,2025-07-28,1,0,0
22163,HolidayOffer,2025-07-01,1,1,38533
15635,TopupCashback,2025-08-15,0,0,0
26281,TopupCashback,2025-08-27,1,0,0
17031,GamePack,2025-07-28,1,0,0
23403,HolidayOffer,2025-09-01,1,1,18317
6478,HolidayOffer,2025-07-10,1,0,0
8595,ComboBoost,2025-07-24,0,1,11741
23169,GamePack,2025-09-02,1,1,59825
3156,GamePack,2025-07-03,1,0,0
20291,ComboBoost,2025-08-30,1,0,0
6025,TopupCashback,2025-07-24,1,0,0
18110,SocialPack,2025-08-03,1,0,0
26035,WeekendBonus,2025-08-16,1,0,0
13570,TopupCashback,2025-07-20,1,0,0
11816,GamePack,2025-08-04,1,0,0
7644,WeekendBonus,2025-07-03,1,0,0
19511,WA_Promo,2025-09-03,1,1,11009
11553,HolidayOffer,2025-08-03,0,0,0
13932,SocialPack,2025-07-28,1,0,0
15091,SocialPack,2025-07-21,1,0,0
28020,SocialPack,2025-09-18,1,1,29289
3587,TopupCashback,2025-09-05,0,0,0
19369,GamePack,2025-08-29,0,0,0
4816,ComboBoost,2025-09-14,1,0,0
24977,WeekendBonus,2025-07-21,1,1,20664
27242,TopupCashback,2025-09-10,0,0,0
2892,SocialPack,2025-07-04,0,0,0
6591,ComboBoost,2025-08-15,1,0,0
21379,GamePack,2025-09-27,1,0,0
733,WeekendBonus,2025-08-24,0,0,0
4028,ComboBoost,2025-08-12,1,0,0
29589,TopupCashback,2025-09-15,1,1,6356
1809,WeekendBonus,2025-09-16,1,0,0
1308,WeekendBonus,2025-08-15,0,0,0
8616,SocialPack,2025-08-07,1,0,0
4864,ComboBoost,2025-09-23,1,0,0
2027,WeekendBonus,2025-07-24,1,0,0
22055,TopupCashback,2025-07-20,0,0,0
13731,ComboBoost,2025-07-15,1,0,0
11629,TopupCashback,2025-07-21,1,0,0
14893,HolidayOffer,2025-07-31,1,0,0
27063,HolidayOffer,2025-08-25,1,0,0
9708,HolidayOffer,2025-08-02,0,0,0
19420,TopupCashback,2025-07-14,1,0,0
15375,ComboBoost,2025-07-22,1,0,0
23025,HolidayOffer,2025-09-09,1,1,9778
24928,TopupCashback,2025-07-12,0,0,0
15562,TopupCashback,2025-07-30,1,0,0
25996,TopupCashback,2025-07-03,1,0,0
17033,SocialPack,2025-08-09,1,0,0
29043,GamePack,2025-09-01,0,0,0
26429,TopupCashback,2025-09-16,1,1,9256
22271,HolidayOffer,2025-07-29,1,0,0
29256,TopupCashback,2025-09-25,1,0,0
15350,WA_Promo,2025-07-16,1,0,0
13010,TopupCashback,2025-08-14,1,0,0
21719,ComboBoost,2025-07-20,1,1,21795
16927,ComboBoost,2025-08-12,1,1,18344
12163,GamePack,2025-09-07,1,0,0
22500,HolidayOffer,2025-09-07,1,0,0
16477,HolidayOffer,2025-07-15,0,0,0
23415,WeekendBonus,2025-08-25,0,0,0
11569,TopupCashback,2025-08-24,1,0,0
2130,HolidayOffer,2025-08-15,0,0,0
2014,ComboBoost,2025-09-19,1,0,0
12751,WA_Promo,2025-09-12,1,1,47751
1866,SocialPack,2025-09-30,0,0,0
15822,HolidayOffer,2025-08-31,1,0,0
28110,TopupCashback,2025-07-07,1,0,0
29119,WeekendBonus,2025-07-17,0,0,0
398,SocialPack,2025-07-31,1,0,0
2443,GamePack,2025-07-08,1,0,0
5249,ComboBoost,2025-09-19,1,0,0
11762,GamePack,2025-07-31,1,0,0
157,TopupCashback,2025-09-11,1,0,0
7245,ComboBoost,2025-07-17,1,0,0
20173,WeekendBonus,2025-09-06,1,0,0
5275,TopupCashback,2025-07-04,0,0,0
16657,HolidayOffer,2025-08-31,1,0,0
3947,HolidayOffer,2025-07-07,1,0,0
16960,HolidayOffer,2025-08-11,1,1,6550
10429,TopupCashback,2025-09-21,0,0,0
2652,WA_Promo,2025-08-09,0,0,0
24329,TopupCashback,2025-08-08,1,0,0
8366,TopupCashback,2025-08-14,0,0,0
26590,WA_Promo,2025-08-12,0,0,0
19146,WeekendBonus,2025-09-29,0,0,0
1628,HolidayOffer,2025-09-18,1,0,0
10654,TopupCashback,2025-08-16,1,1,14163
28283,TopupCashback,2025-08-27,0,1,40927
5785,HolidayOffer,2025-07-08,0,1,41532
16595,GamePack,2025-09-21,0,0,0
29375,GamePack,2025-07-20,1,1,43352
12269,GamePack,2025-08-12,0,0,0
19333,TopupCashback,2025-07-20,1,0,0
16354,WeekendBonus,2025-07-07,0,0,0
8680,WeekendBonus,2025-07-25,1,1,20873
29163,SocialPack,2025-09-27,1,0,0
17402,TopupCashback,2025-09-27,0,0,0
17364,TopupCashback,2025-09-04,0,0,0
4925,SocialPack,2025-09-28,0,0,0
8253,TopupCashback,2025-07-01,0,0,0
29037,GamePack,2025-09-07,0,0,0
11552,WeekendBonus,2025-08-16,1,0,0
25390,TopupCashback,2025-07-13,1,1,23660
19968,WeekendBonus,2025-07-15,1,0,0
8111,ComboBoost,2025-08-15,1,0,0
1572,HolidayOffer,2025-07-04,0,0,0
19375,HolidayOffer,2025-07-24,0,0,0
16913,WeekendBonus,2025-08-29,0,1,12548
23355,ComboBoost,2025-07-20,0,0,0
947,HolidayOffer,2025-08-16,0,0,0
11070,ComboBoost,2025-09-13,1,0,0
25090,GamePack,2025-07-07,0,0,0
14330,TopupCashback,2025-08-02,0,0,0
13365,ComboBoost,2025-08-03,1,0,0
20206,HolidayOffer,2025-08-24,0,0,0
28385,SocialPack,2025-08-15,0,0,0
29760,TopupCashback,2025-08-23,0,0,0
24354,HolidayOffer,2025-09-05,1,1,56874
29390,ComboBoost,2025-08-23,1,0,0
16478,ComboBoost,2025-09-12,1,0,0
4964,WeekendBonus,2025-09-20,1,0,0
21010,HolidayOffer,2025-07-03,1,0,0
11146,TopupCashback,2025-09-11,1,0,0
6061,TopupCashback,2025-07-20,1,0,0
6378,TopupCashback,2025-09-29,1,1,9334
4163,HolidayOffer,2025-08-12,0,0,0
29945,ComboBoost,2025-09-06,1,0,0
11017,WA_Promo,2025-08-01,1,0,0
26825,WeekendBonus,2025-07-24,1,0,0
21581,GamePack,2025-08-02,1,1,22010
18877,WeekendBonus,2025-07-11,0,0,0
5458,WA_Promo,2025-09-29,1,0,0
28965,WA_Promo,2025-08-04,0,0,0
13447,GamePack,2025-07-25,1,0,0
25897,GamePack,2025-07-22,0,0,0
1277,WeekendBonus,2025-07-16,1,0,0
29573,ComboBoost,2025-08-31,1,0,0
8773,SocialPack,2025-08-07,1,0,0
11726,WeekendBonus,2025-08-21,1,0,0
28248,WA_Promo,2025-09-22,1,0,0
21431,GamePack,2025-08-04,0,0,0
2344,HolidayOffer,2025-08-30,0,0,0
581,ComboBoost,2025-09-30,1,0,0
27629,ComboBoost,2025-07-31,0,0,0
8063,WeekendBonus,2025-08-16,1,0,0
21799,GamePack,2025-09-07,1,1,43879
22711,ComboBoost,2025-07-24,0,0,0
2399,WeekendBonus,2025-08-02,1,0,0
27228,TopupCashback,2025-07-26,0,0,0
19245,GamePack,2025-07-07,1,0,0
24513,TopupCashback,2025-07-27,1,0,0
4452,TopupCashback,2025-09-08,1,0,0
1143,WA_Promo,2025-07-16,1,0,0
26845,ComboBoost,2025-08-02,1,0,0
8423,TopupCashback,2025-08-03,0,0,0
28595,HolidayOffer,2025-08-17,0,0,0
22032,WA_Promo,2025-08-27,1,0,0
19735,TopupCashback,2025-07-12,1,0,0
18411,ComboBoost,2025-07-11,1,0,0
1417,WeekendBonus,2025-09-25,0,0,0
9978,WA_Promo,2025-09-06,1,0,0
11080,WeekendBonus,2025-07-20,1,1,36310
27769,GamePack,2025-07-05,0,0,0
7444,TopupCashback,2025-07-17,1,0,0
19243,WA_Promo,2025-07-21,0,0,0
7852,SocialPack,2025-08-15,1,0,0
27585,WA_Promo,2025-07-13,0,0,0
15903,TopupCashback,2025-09-02,0,0,0
8193,ComboBoost,2025-08-05,1,0,0
15299,ComboBoost,2025-08-19,0,0,0
6880,ComboBoost,2025-09-05,1,0,0
1065,TopupCashback,2025-09-30,1,0,0
19064,SocialPack,2025-07-17,1,0,0
25514,ComboBoost,2025-08-09,1,1,52096
2070,HolidayOffer,2025-09-20,1,0,0
3280,TopupCashback,2025-08-09,0,1,35148
10131,TopupCashback,2025-08-26,1,0,0
22270,SocialPack,2025-07-21,0,0,0
1916,ComboBoost,2025-09-02,1,0,0
4931,TopupCashback,2025-09-18,0,1,37008
18057,SocialPack,2025-07-20,0,0,0
28194,WeekendBonus,2025-07-20,1,0,0
1938,TopupCashback,2025-08-19,0,0,0
5925,WA_Promo,2025-07-30,1,1,10046
10580,TopupCashback,2025-09-21,1,1,8407
7346,SocialPack,2025-07-12,1,0,0
6369,WeekendBonus,2025-09-19,1,0,0
26863,SocialPack,2025-09-27,1,0,0
11453,HolidayOffer,2025-08-08,1,0,0
5193,ComboBoost,2025-08-18,1,0,0
27020,WeekendBonus,2025-08-11,1,0,0
13707,WA_Promo,2025-08-08,1,0,0
763,GamePack,2025-08-22,1,0,0
849,ComboBoost,2025-07-23,0,0,0
27288,WeekendBonus,2025-07-02,0,0,0
29541,WA_Promo,2025-08-27,0,0,0
2728,TopupCashback,2025-08-11,1,0,0
13591,ComboBoost,2025-09-23,1,0,0
27366,SocialPack,2025-09-23,0,0,0
11401,WeekendBonus,2025-07-24,1,0,0
27947,TopupCashback,2025-08-26,1,0,0
24791,ComboBoost,2025-09-29,1,0,0
29904,TopupCashback,2025-09-05,1,0,0
21262,TopupCashback,2025-09-13,1,0,0
14258,WeekendBonus,2025-07-16,0,1,45252
9749,WeekendBonus,2025-09-03,1,0,0
23210,TopupCashback,2025-09-30,1,0,0
10419,TopupCashback,2025-08-23,0,0,0
1266,WeekendBonus,2025-08-03,1,0,0
28423,WeekendBonus,2025-08-04,1,0,0
27751,TopupCashback,2025-09-01,1,0,0
9347,ComboBoost,2025-08-18,1,1,14731
16809,TopupCashback,2025-08-28,1,0,0
19529,TopupCashback,2025-07-17,1,0,0
19338,HolidayOffer,2025-08-27,1,0,0
23298,HolidayOffer,2025-08-21,0,0,0
2143,WeekendBonus,2025-07-31,1,0,0
5173,GamePack,2025-09-13,1,0,0
7455,ComboBoost,2025-09-17,1,0,0
26820,SocialPack,2025-09-20,0,0,0
312,TopupCashback,2025-09-30,1,1,17529
6327,TopupCashback,2025-07-06,1,1,30481
177,GamePack,2025-07-24,0,0,0
26942,ComboBoost,2025-08-24,0,0,0
24794,HolidayOffer,2025-09-02,1,1,3762
24693,HolidayOffer,2025-09-12,1,0,0
1203,WeekendBonus,2025-08-15,1,0,0
20822,TopupCashback,2025-09-24,0,1,39479
21353,TopupCashback,2025-07-22,0,0,0
11345,WA_Promo,2025-09-06,1,0,0
8703,GamePack,2025-09-25,1,1,22493
26917,WA_Promo,2025-08-05,0,0,0
17157,HolidayOffer,2025-07-14,1,1,34705
28252,WeekendBonus,2025-07-23,0,0,0
21137,WeekendBonus,2025-09-03,0,0,0
8348,HolidayOffer,2025-07-01,1,0,0
9141,GamePack,2025-07-10,1,0,0
12995,TopupCashback,2025-07-09,0,0,0
22898,TopupCashback,2025-07-08,0,0,0
25997,WA_Promo,2025-09-15,1,0,0
19430,HolidayOffer,2025-08-13,1,0,0
8122,WeekendBonus,2025-09-25,1,0,0
9168,TopupCashback,2025-07-05,1,1,15159
21938,WA_Promo,2025-07-24,1,0,0
29385,TopupCashback,2025-09-11,0,0,0
14899,TopupCashback,2025-07-11,1,0,0
2798,TopupCashback,2025-07-20,1,0,0
6211,WeekendBonus,2025-08-09,1,0,0
1027,WeekendBonus,2025-09-27,1,0,0
29308,ComboBoost,2025-07-28,1,0,0
12815,GamePack,2025-09-29,0,0,0
5811,SocialPack,2025-09-25,1,1,80321
6801,SocialPack,2025-07-16,0,0,0
8002,WA_Promo,2025-07-20,1,1,5490
3365,TopupCashback,2025-07-27,1,0,0
12973,TopupCashback,2025-08-12,0,0,0
25230,ComboBoost,2025-07-16,1,1,31960
29803,TopupCashback,2025-09-21,0,1,948
18729,WeekendBonus,2025-07-21,1,0,0
16566,TopupCashback,2025-09-14,1,1,39495
13695,HolidayOffer,2025-08-23,1,0,0
11873,TopupCashback,2025-07-22,0,0,0
19922,WeekendBonus,2025-07-10,1,0,0
19786,WeekendBonus,2025-08-20,0,0,0
28106,WeekendBonus,2025-08-17,1,0,0
5809,TopupCashback,2025-09-23,1,0,0
21675,HolidayOffer,2025-09-12,0,0,0
12901,HolidayOffer,2025-09-19,1,0,0
7246,HolidayOffer,2025-08-19,1,0,0
14578,ComboBoost,2025-09-03,0,0,0
23820,WeekendBonus,2025-08-03,0,0,0
6927,TopupCashback,2025-09-27,1,0,0
9070,SocialPack,2025-09-02,0,0,0
15510,GamePack,2025-09-25,0,0,0
17942,ComboBoost,2025-09-18,0,0,0
10257,WeekendBonus,2025-08-10,1,0,0
7694,WeekendBonus,2025-09-24,1,1,11450
5176,ComboBoost,2025-08-06,0,0,0
18845,SocialPack,2025-08-29,1,0,0
13021,WeekendBonus,2025-08-07,1,0,0
28623,WeekendBonus,2025-07-29,1,0,0
3207,HolidayOffer,2025-09-27,1,0,0
3260,GamePack,2025-09-03,1,0,0
12602,SocialPack,2025-07-26,1,1,34994
5563,WeekendBonus,2025-08-29,1,0,0
3481,TopupCashback,2025-09-05,1,0,0
11652,ComboBoost,2025-07-19,0,0,0
27184,WeekendBonus,2025-09-08,0,0,0
1159,HolidayOffer,2025-07-11,1,0,0
22039,WA_Promo,2025-09-27,0,0,0
19058,ComboBoost,2025-07-18,0,0,0
18073,ComboBoost,2025-09-22,1,0,0
22583,TopupCashback,2025-07-14,1,0,0
21767,TopupCashback,2025-09-11,0,0,0
28968,TopupCashback,2025-07-02,0,0,0
12608,ComboBoost,2025-07-06,1,0,0
19655,ComboBoost,2025-08-29,1,0,0
5372,WeekendBonus,2025-09-10,1,0,0
21336,TopupCashback,2025-08-31,0,0,0
21795,TopupCashback,2025-08-26,1,1,26060
19775,WeekendBonus,2025-08-14,1,1,43972
14975,TopupCashback,2025-07-23,1,0,0
29385,WA_Promo,2025-09-25,1,1,6418
17706,WeekendBonus,2025-09-03,0,0,0
24541,ComboBoost,2025-08-03,1,1,32569
22859,TopupCashback,2025-07-09,1,0,0
20276,HolidayOffer,2025-09-15,1,0,0
26918,WeekendBonus,2025-09-01,1,0,0
24404,TopupCashback,2025-08-16,1,1,23474
21419,WeekendBonus,2025-08-17,1,0,0
20204,WeekendBonus,2025-08-16,0,0,0
10047,WeekendBonus,2025-08-02,0,0,0
27100,WeekendBonus,2025-07-07,1,0,0
8787,TopupCashback,2025-09-07,1,0,0
24159,ComboBoost,2025-07-01,0,0,0
20116,SocialPack,2025-09-20,0,0,0
20557,TopupCashback,2025-08-23,1,0,0
27379,TopupCashback,2025-08-24,0,0,0
861,WeekendBonus,2025-07-01,0,0,0
9771,ComboBoost,2025-07-06,0,0,0
23393,TopupCashback,2025-09-11,0,1,8703
8699,TopupCashback,2025-07-21,1,1,20690
422,TopupCashback,2025-07-11,0,0,0
233,ComboBoost,2025-08-17,1,0,0
10130,WA_Promo,2025-09-01,0,0,0
17906,TopupCashback,2025-09-10,0,0,0
29349,TopupCashback,2025-08-12,1,1,35166
25934,WeekendBonus,2025-09-10,1,0,0
599,GamePack,2025-09-24,1,0,0
29931,WeekendBonus,2025-07-03,1,0,0
23535,HolidayOffer,2025-09-10,0,0,0
23366,TopupCashback,2025-08-14,0,0,0
11324,WeekendBonus,2025-09-27,1,0,0
2655,ComboBoost,2025-09-08,1,0,0
10580,TopupCashback,2025-09-10,0,0,0
23426,WA_Promo,2025-09-16,0,0,0
8658,SocialPack,2025-09-21,0,0,0
24302,ComboBoost,2025-08-31,0,1,35343
26795,ComboBoost,2025-09-12,1,0,0
15697,SocialPack,2025-07-08,1,1,41782
10702,WA_Promo,2025-07-09,1,1,21111
3314,TopupCashback,2025-08-26,0,1,9737
19454,ComboBoost,2025-09-30,0,0,0
19842,WeekendBonus,2025-07-07,1,0,0
12406,SocialPack,2025-07-15,1,0,0
5334,TopupCashback,2025-07-23,1,1,24171
18712,TopupCashback,2025-09-01,0,0,0
13107,WeekendBonus,2025-08-22,0,0,0
24749,GamePack,2025-09-04,0,0,0
11154,HolidayOffer,2025-07-13,0,0,0
