customer_id,complaint_date,complaint_type,resolution_time_hours,resolved
8579,2025-09-19,app_issue,26,1
7837,2025-08-13,app_issue,30,1
28388,2025-07-31,coverage,25,1
18683,2025-09-28,wa_call_issue,28,1
18988,2025-09-19,voice_call,21,1
7118,2025-07-17,wa_call_issue,24,0
1890,2025-08-20,coverage,14,0
16397,2025-08-19,voice_call,7,1
15726,2025-08-06,app_issue,3,1
22962,2025-07-18,wa_call_issue,39,1
4263,2025-09-15,internet_speed,33,1
19836,2025-08-13,internet_speed,23,1
27837,2025-08-23,internet_speed,38,1
16022,2025-09-17,coverage,24,1
11587,2025-08-31,app_issue,17,1
11522,2025-09-12,app_issue,42,1
6377,2025-09-15,coverage,37,1
22753,2025-07-16,handover,44,1
17318,2025-09-04,coverage,25,0
25357,2025-08-10,app_issue,30,1
2196,2025-08-17,handover,10,1
3331,2025-09-18,internet_speed,33,1
18893,2025-09-06,handover,26,1
27797,2025-07-16,voice_call,19,1
78,2025-07-26,billing,65,0
2688,2025-07-06,coverage,33,1
17355,2025-09-07,internet_speed,9,1
16195,2025-08-10,voice_call,32,1
25907,2025-08-03,internet_speed,3,1
17659,2025-07-06,internet_speed,21,1
26797,2025-09-04,sms_issue,22,1
6048,2025-09-23,internet_speed,21,1
13091,2025-07-06,billing,48,1
10463,2025-09-09,internet_speed,22,1
20423,2025-08-01,voice_call,18,0
13714,2025-07-04,app_issue,31,1
19150,2025-08-12,billing,51,1
20809,2025-09-16,internet_speed,10,1
16535,2025-09-12,billing,54,0
10585,2025-07-29,coverage,27,1
16372,2025-09-04,internet_speed,18,1
28228,2025-07-12,wa_call_issue,36,1
10302,2025-07-09,voice_call,22,1
26228,2025-09-18,coverage,21,1
4827,2025-07-12,sms_issue,11,0
20659,2025-08-02,internet_speed,10,1
6299,2025-08-09,internet_speed,11,0
7149,2025-09-14,internet_speed,1,0
19721,2025-09-18,wa_call_issue,34,1
7416,2025-07-31,coverage,16,1
18037,2025-07-11,voice_call,34,1
16753,2025-09-24,billing,47,1
8981,2025-08-20,billing,44,1
17538,2025-09-18,voice_call,36,1
599,2025-07-02,internet_speed,18,1
28525,2025-07-03,voice_call,33,1
25063,2025-08-13,wa_call_issue,12,1
28997,2025-09-04,coverage,32,1
12111,2025-07-28,internet_speed,15,1
14643,2025-08-15,wa_call_issue,37,1
25313,2025-07-02,sms_issue,31,1
7996,2025-08-09,app_issue,29,0
17045,2025-07-31,wa_call_issue,56,0
23171,2025-07-11,coverage,8,1
7261,2025-09-20,coverage,12,0
26199,2025-09-19,app_issue,24,1
3609,2025-09-03,coverage,22,1
24861,2025-07-17,coverage,30,1
7348,2025-07-18,billing,46,1
579,2025-07-06,internet_speed,37,0
1513,2025-08-21,voice_call,20,0
29423,2025-09-20,billing,74,1
12212,2025-07-01,billing,32,1
2359,2025-07-24,coverage,10,1
13611,2025-08-14,handover,10,1
14626,2025-07-18,internet_speed,31,1
13662,2025-09-25,billing,28,1
12573,2025-09-02,coverage,23,1
195,2025-08-11,app_issue,35,0
4985,2025-07-12,coverage,24,1
2639,2025-09-12,wa_call_issue,3,1
21672,2025-09-23,coverage,34,0
5530,2025-07-01,internet_speed,43,1
27080,2025-07-19,sms_issue,34,1
5703,2025-09-17,handover,16,1
9384,2025-07-15,voice_call,27,1
25515,2025-07-23,internet_speed,48,1
4136,2025-08-30,wa_call_issue,42,1
23375,2025-09-05,internet_speed,5,1
18038,2025-08-15,coverage,10,0
13783,2025-07-17,app_issue,31,1
4862,2025-08-14,coverage,45,1
10669,2025-07-21,wa_call_issue,24,1
14837,2025-07-25,sms_issue,50,1
10435,2025-08-11,coverage,11,1
20359,2025-09-28,sms_issue,52,1
9299,2025-09-04,internet_speed,15,1
24169,2025-09-27,voice_call,42,1
21518,2025-08-11,voice_call,23,1
6115,2025-07-25,coverage,48,0
28252,2025-08-07,internet_speed,5,1
8650,2025-08-30,voice_call,21,1
29899,2025-08-25,internet_speed,32,1
23297,2025-09-20,app_issue,23,1
27533,2025-07-31,internet_speed,18,1
6400,2025-09-03,voice_call,4,0
4713,2025-09-18,internet_speed,27,1
743,2025-09-01,coverage,15,0
14587,2025-07-23,internet_speed,20,0
22085,2025-07-18,sms_issue,26,1
15534,2025-08-29,wa_call_issue,8,1
15020,2025-08-23,billing,61,1
14039,2025-08-10,coverage,30,0
6633,2025-08-30,billing,50,1
4422,2025-08-02,sms_issue,44,1
16665,2025-07-12,internet_speed,16,1
1469,2025-08-26,coverage,11,1
11603,2025-07-30,billing,53,1
15987,2025-09-22,internet_speed,27,1
26902,2025-08-13,coverage,28,1
2921,2025-09-19,coverage,7,0
3463,2025-09-20,billing,47,1
9781,2025-08-30,internet_speed,34,1
20954,2025-07-23,handover,9,0
17731,2025-08-30,billing,51,0
6381,2025-08-19,voice_call,2,1
24339,2025-09-12,voice_call,16,1
4077,2025-07-06,coverage,14,1
2510,2025-08-02,internet_speed,21,1
23504,2025-07-20,coverage,8,1
14435,2025-08-08,internet_speed,38,0
3604,2025-09-14,internet_speed,20,0
15989,2025-07-28,billing,39,1
2404,2025-08-23,internet_speed,33,1
4419,2025-08-11,coverage,25,0
15596,2025-07-02,sms_issue,20,1
13173,2025-08-29,internet_speed,31,1
14743,2025-08-10,internet_speed,3,1
19146,2025-07-07,coverage,23,1
10757,2025-07-26,sms_issue,51,1
1862,2025-07-16,internet_speed,31,1
12774,2025-09-29,billing,41,1
9961,2025-09-03,internet_speed,36,1
16362,2025-09-19,coverage,45,1
22023,2025-09-11,internet_speed,41,1
18642,2025-09-09,app_issue,33,1
468,2025-07-12,internet_speed,23,1
15445,2025-08-20,sms_issue,36,0
26878,2025-07-20,billing,53,1
3353,2025-09-06,internet_speed,12,1
9806,2025-09-03,coverage,45,1
18427,2025-08-01,internet_speed,38,1
6532,2025-07-12,wa_call_issue,40,1
14330,2025-09-27,internet_speed,12,0
26770,2025-09-11,coverage,39,1
11442,2025-09-28,internet_speed,12,1
22717,2025-09-05,internet_speed,28,1
17455,2025-09-26,voice_call,22,1
16334,2025-08-19,wa_call_issue,29,1
4551,2025-07-07,app_issue,29,1
8952,2025-08-25,coverage,23,1
2153,2025-09-02,voice_call,30,1
1905,2025-08-10,voice_call,24,1
5135,2025-07-07,wa_call_issue,31,1
2179,2025-08-13,coverage,37,1
8423,2025-07-30,coverage,28,1
22329,2025-08-21,voice_call,26,1
5260,2025-09-06,voice_call,33,1
8489,2025-07-01,billing,51,1
14694,2025-07-29,coverage,39,0
4401,2025-08-03,billing,42,1
20630,2025-09-29,sms_issue,29,1
16130,2025-08-02,billing,59,1
14618,2025-08-02,coverage,36,1
5381,2025-09-29,internet_speed,2,1
23108,2025-07-22,wa_call_issue,10,1
3938,2025-08-17,internet_speed,20,1
15931,2025-08-02,sms_issue,15,1
5375,2025-09-13,internet_speed,29,1
6400,2025-08-15,voice_call,17,1
20667,2025-07-21,coverage,13,1
11148,2025-07-30,wa_call_issue,32,1
4098,2025-09-01,billing,41,1
27188,2025-08-10,coverage,29,1
19274,2025-07-22,coverage,55,1
22730,2025-09-18,internet_speed,27,0
25422,2025-07-03,wa_call_issue,22,1
9242,2025-07-13,voice_call,8,0
3791,2025-08-15,coverage,21,1
279,2025-08-02,internet_speed,18,1
28007,2025-08-09,coverage,14,1
8420,2025-09-18,handover,18,1
5364,2025-07-13,coverage,14,1
6902,2025-07-10,wa_call_issue,39,1
9321,2025-07-11,billing,68,0
17056,2025-08-30,coverage,33,1
14194,2025-07-07,internet_speed,26,1
28681,2025-09-25,coverage,14,1
20826,2025-09-22,app_issue,18,1
11250,2025-07-03,coverage,1,1
17015,2025-09-13,coverage,24,1
22614,2025-08-14,wa_call_issue,2,1
4744,2025-09-02,internet_speed,16,1
22309,2025-08-30,billing,49,0
14970,2025-09-10,coverage,21,0
23055,2025-08-25,internet_speed,13,1
12281,2025-09-25,app_issue,24,1
1139,2025-08-10,voice_call,30,1
20007,2025-07-26,sms_issue,16,1
9511,2025-09-11,internet_speed,49,1
4973,2025-08-28,handover,10,1
4960,2025-07-03,app_issue,2,1
25472,2025-08-04,voice_call,42,0
11510,2025-08-05,sms_issue,22,1
15500,2025-07-25,coverage,17,1
5701,2025-08-28,internet_speed,25,1
4665,2025-09-28,internet_speed,15,1
9539,2025-07-17,internet_speed,12,1
1749,2025-09-28,app_issue,32,1
20416,2025-07-18,voice_call,12,1
2396,2025-07-01,internet_speed,49,1
29918,2025-07-18,coverage,39,1
29975,2025-07-22,billing,52,1
13603,2025-09-17,app_issue,51,1
28292,2025-08-19,wa_call_issue,35,1
7463,2025-09-09,app_issue,1,1
5747,2025-07-10,coverage,19,1
5197,2025-08-13,internet_speed,26,1
5587,2025-08-21,coverage,23,0
13509,2025-09-19,wa_call_issue,13,1
23657,2025-07-17,coverage,5,1
2485,2025-07-26,sms_issue,13,1
15719,2025-07-23,coverage,28,1
24966,2025-07-02,internet_speed,33,0
26079,2025-09-20,coverage,11,1
25735,2025-08-25,app_issue,8,1
27400,2025-07-31,coverage,17,0
22302,2025-07-07,handover,10,0
27643,2025-08-14,app_issue,13,1
28046,2025-08-26,coverage,38,1
12147,2025-09-30,coverage,15,1
19414,2025-07-07,handover,5,1
21111,2025-07-16,sms_issue,28,0
10504,2025-07-13,coverage,30,0
7564,2025-09-22,internet_speed,4,1
16937,2025-09-11,app_issue,11,1
5658,2025-09-06,handover,47,1
15273,2025-08-24,coverage,32,0
6335,2025-09-17,app_issue,15,1
20729,2025-09-11,billing,51,1
15894,2025-08-30,internet_speed,24,1
21071,2025-08-08,billing,74,0
2687,2025-07-31,internet_speed,25,1
3746,2025-08-29,internet_speed,28,0
21891,2025-07-08,internet_speed,42,1
15670,2025-08-14,coverage,45,1
13157,2025-07-02,wa_call_issue,20,0
4826,2025-07-24,billing,42,1
18386,2025-08-16,coverage,36,1
28708,2025-09-09,internet_speed,12,1
17076,2025-07-31,coverage,43,1
3935,2025-08-24,voice_call,29,1
22774,2025-09-07,handover,36,0
14414,2025-09-27,sms_issue,10,1
26493,2025-07-14,wa_call_issue,34,1
7914,2025-08-28,voice_call,28,0
24589,2025-09-16,coverage,31,1
26099,2025-09-06,coverage,27,1
23381,2025-09-30,wa_call_issue,25,1
8464,2025-09-19,internet_speed,43,0
10783,2025-09-30,coverage,46,1
7875,2025-09-22,coverage,36,1
9790,2025-09-11,voice_call,24,0
3790,2025-08-20,internet_speed,12,1
13478,2025-08-13,app_issue,28,1
24839,2025-07-04,voice_call,41,1
19885,2025-07-04,app_issue,31,1
22882,2025-07-29,coverage,32,1
27593,2025-08-19,voice_call,32,1
12651,2025-08-24,coverage,27,1
2256,2025-08-29,internet_speed,30,1
23252,2025-08-14,coverage,21,1
28795,2025-09-07,voice_call,27,1
16612,2025-09-16,internet_speed,33,0
27698,2025-08-02,coverage,10,1
27395,2025-07-26,internet_speed,15,0
8649,2025-08-13,internet_speed,45,0
25223,2025-09-24,voice_call,10,1
10684,2025-09-03,coverage,27,1
16177,2025-09-02,voice_call,46,1
1579,2025-09-12,wa_call_issue,36,1
2390,2025-07-21,internet_speed,19,1
5257,2025-09-14,coverage,11,0
10352,2025-09-04,voice_call,19,1
1371,2025-08-17,wa_call_issue,13,1
22373,2025-08-15,internet_speed,42,1
10049,2025-07-11,coverage,31,1
14765,2025-08-22,internet_speed,14,1
5088,2025-08-22,internet_speed,32,1
28561,2025-08-18,coverage,42,1
7529,2025-08-02,wa_call_issue,42,1
27239,2025-07-19,internet_speed,30,1
25693,2025-08-30,internet_speed,33,1
17176,2025-09-11,handover,16,1
9129,2025-07-10,internet_speed,25,1
16709,2025-07-02,internet_speed,39,1
1858,2025-07-31,coverage,42,0
11301,2025-09-09,coverage,18,0
24240,2025-08-07,app_issue,23,1
4473,2025-07-05,app_issue,27,1
21447,2025-08-13,app_issue,27,1
2692,2025-07-13,coverage,33,1
25928,2025-08-14,coverage,41,1
2710,2025-07-24,app_issue,17,1
5707,2025-07-14,app_issue,19,1
19789,2025-08-04,internet_speed,39,0
25559,2025-07-23,billing,54,1
5949,2025-08-21,wa_call_issue,19,0
23439,2025-07-14,billing,34,1
6329,2025-09-11,internet_speed,26,1
4910,2025-07-02,internet_speed,23,1
14687,2025-07-22,wa_call_issue,57,1
25974,2025-08-28,wa_call_issue,16,1
9738,2025-09-29,voice_call,9,1
21469,2025-07-30,coverage,19,1
20657,2025-08-24,internet_speed,16,1
29896,2025-09-28,coverage,39,1
2933,2025-09-27,app_issue,37,1
27648,2025-08-03,internet_speed,24,1
23029,2025-09-29,internet_speed,4,1
9275,2025-08-16,voice_call,28,1
9769,2025-09-13,billing,46,1
13412,2025-09-25,sms_issue,33,1
4967,2025-07-08,coverage,25,1
13794,2025-09-04,sms_issue,38,1
29896,2025-08-26,internet_speed,17,1
1137,2025-07-09,internet_speed,42,1
12309,2025-08-07,wa_call_issue,40,1
20085,2025-08-23,billing,41,1
26393,2025-08-12,coverage,37,1
28070,2025-08-14,coverage,28,1
8506,2025-08-20,app_issue,19,1
3494,2025-08-02,handover,31,1
23526,2025-09-25,voice_call,36,1
3681,2025-08-30,coverage,12,1
5525,2025-08-07,coverage,41,1
11144,2025-07-28,internet_speed,19,0
9269,2025-08-23,internet_speed,16,1
17318,2025-09-03,internet_speed,25,0
7828,2025-07-14,internet_speed,5,1
23955,2025-08-02,internet_speed,34,1
8671,2025-09-22,wa_call_issue,17,1
17460,2025-07-14,internet_speed,13,1
17455,2025-08-25,internet_speed,13,1
10359,2025-07-10,internet_speed,16,0
9959,2025-08-18,internet_speed,7,1
21497,2025-09-25,coverage,19,1
15708,2025-09-09,internet_speed,29,1
26469,2025-08-23,wa_call_issue,39,1
11112,2025-08-03,coverage,24,1
19158,2025-08-15,internet_speed,9,1
1306,2025-07-17,voice_call,15,1
5604,2025-08-01,app_issue,14,1
15545,2025-07-07,internet_speed,28,0
26350,2025-08-07,app_issue,42,1
6585,2025-09-16,voice_call,9,1
12502,2025-08-11,voice_call,8,1
23827,2025-08-28,coverage,26,1
15885,2025-08-17,voice_call,19,1
4116,2025-08-25,app_issue,25,1
10200,2025-08-31,internet_speed,20,0
23432,2025-07-10,coverage,13,1
1323,2025-07-01,coverage,10,1
4972,2025-08-19,internet_speed,7,1
20471,2025-09-30,coverage,32,1
27829,2025-09-07,handover,27,0
7159,2025-09-25,billing,46,1
12693,2025-07-31,billing,61,1
28459,2025-09-01,wa_call_issue,47,1
279,2025-07-19,wa_call_issue,28,0
4588,2025-09-21,internet_speed,3,1
24841,2025-08-20,app_issue,14,1
6008,2025-08-04,sms_issue,30,1
27138,2025-07-26,coverage,32,1
15456,2025-09-13,internet_speed,2,1
23871,2025-09-08,internet_speed,25,1
738,2025-07-27,internet_speed,25,1
16304,2025-08-05,voice_call,45,1
18217,2025-07-11,billing,40,1
27639,2025-08-25,coverage,23,1
1918,2025-08-09,internet_speed,7,1
3449,2025-09-02,billing,49,0
15090,2025-07-06,coverage,14,1
6911,2025-09-18,internet_speed,34,0
10160,2025-09-29,coverage,6,0
17869,2025-09-11,coverage,30,1
29354,2025-09-04,app_issue,25,1
943,2025-09-16,app_issue,19,1
9639,2025-07-23,voice_call,22,1
7762,2025-09-01,coverage,34,1
16806,2025-09-04,handover,23,1
12162,2025-09-04,internet_speed,13,1
26187,2025-09-07,coverage,23,1
11606,2025-09-09,billing,47,0
12843,2025-08-22,app_issue,10,0
3088,2025-09-20,internet_speed,0,1
4966,2025-07-02,wa_call_issue,11,1
1320,2025-09-04,sms_issue,25,1
8820,2025-07-11,coverage,37,1
10655,2025-09-28,billing,58,1
753,2025-07-13,billing,37,1
14901,2025-08-15,coverage,23,1
24423,2025-08-02,internet_speed,33,1
4550,2025-09-15,coverage,19,0
15148,2025-07-24,internet_speed,22,1
24893,2025-08-03,coverage,18,1
4893,2025-08-14,app_issue,18,1
29186,2025-07-28,coverage,17,1
5127,2025-07-04,internet_speed,6,1
16015,2025-09-26,app_issue,12,1
5680,2025-08-09,voice_call,21,1
16453,2025-09-21,app_issue,22,1
1316,2025-08-23,voice_call,17,1
25221,2025-09-26,voice_call,36,0
8585,2025-09-30,coverage,23,1
7644,2025-07-01,coverage,27,0
28295,2025-09-11,coverage,21,1
21126,2025-07-10,voice_call,18,1
13789,2025-08-26,app_issue,41,1
5616,2025-08-29,internet_speed,2,0
20954,2025-08-22,handover,24,1
1701,2025-07-01,coverage,30,1
29267,2025-07-09,internet_speed,8,0
16202,2025-08-16,handover,10,1
29998,2025-07-10,wa_call_issue,16,0
7996,2025-07-29,coverage,21,1
14504,2025-07-15,voice_call,51,1
15871,2025-08-10,internet_speed,12,1
21045,2025-08-28,internet_speed,15,1
6457,2025-09-18,sms_issue,36,1
8381,2025-08-19,internet_speed,13,1
24595,2025-08-03,coverage,18,1
10052,2025-09-06,coverage,25,0
8994,2025-07-03,internet_speed,12,1
1324,2025-07-02,internet_speed,21,0
19248,2025-07-29,app_issue,23,0
20127,2025-08-15,internet_speed,29,0
6872,2025-09-14,billing,12,1
5793,2025-08-26,app_issue,23,0
15388,2025-08-15,voice_call,42,0
18816,2025-08-31,app_issue,4,1
24499,2025-09-18,coverage,3,1
21617,2025-07-21,app_issue,18,1
8357,2025-08-23,voice_call,30,0
19475,2025-09-30,billing,67,1
26930,2025-07-06,voice_call,26,1
10013,2025-09-18,internet_speed,22,1
27567,2025-08-27,coverage,45,1
12166,2025-08-09,billing,49,1
26824,2025-07-08,billing,64,1
18005,2025-09-03,coverage,34,1
18216,2025-08-21,voice_call,44,0
19442,2025-07-17,voice_call,42,1
13629,2025-07-02,coverage,40,0
9824,2025-07-27,internet_speed,25,1
17666,2025-08-29,coverage,25,1
12312,2025-07-03,internet_speed,22,0
5044,2025-07-11,voice_call,21,1
4807,2025-09-15,voice_call,23,0
16596,2025-09-22,coverage,21,1
4020,2025-09-06,internet_speed,25,1
26697,2025-09-21,billing,55,1
12485,2025-09-24,wa_call_issue,39,1
9291,2025-07-07,internet_speed,37,0
5541,2025-08-21,wa_call_issue,12,1
2414,2025-08-15,voice_call,20,1
19432,2025-08-03,coverage,20,1
12370,2025-08-14,coverage,22,1
26478,2025-08-05,internet_speed,30,1
15132,2025-09-17,internet_speed,11,0
10048,2025-08-27,wa_call_issue,8,1
11064,2025-08-21,app_issue,21,1
10643,2025-09-08,wa_call_issue,36,1
23521,2025-07-23,voice_call,7,1
17248,2025-07-23,voice_call,49,1
23885,2025-07-16,coverage,30,0
1986,2025-09-05,internet_speed,18,1
9987,2025-08-20,voice_call,27,1
13702,2025-08-06,voice_call,3,1
23688,2025-07-04,billing,56,0
5660,2025-08-31,billing,40,1
21527,2025-07-21,internet_speed,31,1
25313,2025-07-09,wa_call_issue,37,1
12124,2025-08-22,coverage,9,0
11386,2025-07-01,coverage,31,1
734,2025-07-17,coverage,37,1
7101,2025-07-31,billing,43,1
5016,2025-08-24,coverage,34,1
6722,2025-07-13,voice_call,29,1
28515,2025-08-08,internet_speed,27,1
19814,2025-08-08,wa_call_issue,25,0
11133,2025-09-12,coverage,26,1
13139,2025-07-29,billing,44,1
20695,2025-08-02,voice_call,32,1
15844,2025-09-27,app_issue,19,1
4624,2025-07-09,billing,34,1
21854,2025-08-08,billing,29,1
28544,2025-07-03,coverage,13,1
23739,2025-07-03,coverage,27,1
23551,2025-09-11,handover,15,1
14965,2025-08-06,internet_speed,2,1
19023,2025-07-25,coverage,30,1
4610,2025-08-02,internet_speed,28,1
29117,2025-07-14,sms_issue,26,1
16796,2025-08-05,coverage,16,1
9565,2025-08-15,coverage,20,0
18262,2025-09-18,internet_speed,3,1
13173,2025-08-03,voice_call,27,0
21770,2025-08-01,handover,10,1
17630,2025-08-03,billing,48,1
6030,2025-09-27,app_issue,31,1
3358,2025-09-21,coverage,9,1
11676,2025-07-06,voice_call,54,1
28260,2025-09-18,coverage,17,1
1132,2025-08-18,internet_speed,21,1
29302,2025-09-23,wa_call_issue,19,0
29331,2025-07-19,coverage,40,1
17388,2025-07-08,coverage,44,0
25956,2025-09-19,coverage,27,1
27309,2025-07-22,coverage,13,0
24380,2025-07-18,coverage,5,1
22288,2025-08-18,handover,30,1
899,2025-08-22,billing,44,0
10799,2025-08-31,coverage,19,1
8652,2025-07-23,app_issue,18,1
16803,2025-09-01,internet_speed,4,1
9860,2025-09-13,internet_speed,17,1
1801,2025-08-02,coverage,22,1
12832,2025-08-08,coverage,16,0
16189,2025-08-16,coverage,24,1
4496,2025-08-16,app_issue,38,1
9260,2025-09-29,coverage,27,0
7439,2025-09-02,wa_call_issue,32,0
24342,2025-09-21,internet_speed,12,1
13398,2025-08-29,coverage,36,1
5084,2025-08-10,sms_issue,14,1
10640,2025-08-04,billing,62,1
21153,2025-09-01,internet_speed,6,1
9119,2025-09-03,sms_issue,20,1
668,2025-08-31,internet_speed,28,0
3503,2025-08-19,coverage,5,1
15677,2025-07-15,sms_issue,21,1
6769,2025-08-24,coverage,38,1
9768,2025-08-26,voice_call,2,1
8559,2025-08-03,coverage,37,1
22398,2025-07-23,handover,8,0
22261,2025-08-23,coverage,13,1
25093,2025-08-16,coverage,43,1
25272,2025-09-27,coverage,22,1
26494,2025-07-29,app_issue,2,1
11005,2025-09-07,internet_speed,34,1
5953,2025-09-02,voice_call,28,0
23950,2025-09-24,wa_call_issue,21,0
27233,2025-07-13,voice_call,13,1
3198,2025-09-15,app_issue,27,1
25874,2025-08-27,coverage,24,1
11859,2025-09-29,voice_call,33,0
26155,2025-09-13,app_issue,20,1
28966,2025-09-01,handover,24,1
618,2025-07-26,app_issue,29,0
8024,2025-09-12,handover,25,0
9052,2025-08-15,voice_call,23,1
15228,2025-07-22,app_issue,14,0
26675,2025-07-15,voice_call,40,1
14404,2025-09-11,internet_speed,8,1
26766,2025-07-06,billing,30,1
11762,2025-08-05,billing,59,1
2389,2025-09-09,coverage,54,0
27067,2025-07-14,handover,26,1
3368,2025-07-09,billing,41,1
13919,2025-09-24,internet_speed,7,0
972,2025-08-11,wa_call_issue,33,0
18295,2025-09-24,internet_speed,17,1
9922,2025-07-29,coverage,33,1
5,2025-08-16,internet_speed,5,1
899,2025-07-27,voice_call,17,1
19611,2025-07-20,coverage,14,1
16555,2025-08-24,voice_call,22,1
2103,2025-08-26,voice_call,47,1
15941,2025-09-23,internet_speed,35,1
4624,2025-07-01,internet_speed,22,1
17992,2025-09-24,wa_call_issue,21,1
16990,2025-09-15,internet_speed,0,1
8034,2025-09-03,internet_speed,6,1
23182,2025-07-18,voice_call,30,1
18578,2025-07-29,billing,34,1
9039,2025-07-19,voice_call,25,1
5961,2025-08-05,internet_speed,42,1
10227,2025-07-12,billing,66,1
8147,2025-07-28,billing,41,1
29619,2025-09-07,voice_call,19,1
17409,2025-07-27,internet_speed,20,1
15524,2025-08-16,coverage,11,1
11867,2025-08-03,internet_speed,38,1
6095,2025-09-04,coverage,33,1
6313,2025-08-07,voice_call,12,1
23980,2025-09-24,coverage,26,1
5783,2025-08-23,internet_speed,20,1
21611,2025-08-21,wa_call_issue,19,0
25384,2025-09-29,coverage,24,1
7352,2025-08-30,internet_speed,34,0
29728,2025-07-20,internet_speed,19,0
17636,2025-07-20,coverage,34,1
7795,2025-09-05,billing,17,0
2295,2025-09-12,billing,49,1
11400,2025-08-01,internet_speed,8,1
7071,2025-07-03,internet_speed,21,0
18247,2025-08-20,app_issue,23,1
3006,2025-08-11,wa_call_issue,7,1
11090,2025-08-28,billing,62,1
1571,2025-07-31,coverage,17,0
21934,2025-07-22,wa_call_issue,21,1
1012,2025-09-13,sms_issue,39,1
15333,2025-09-05,internet_speed,26,1
14039,2025-08-29,coverage,5,1
2915,2025-09-13,billing,43,1
28393,2025-09-08,voice_call,39,1
6459,2025-09-16,billing,37,1
25178,2025-09-24,wa_call_issue,18,0
14152,2025-09-08,coverage,20,1
19131,2025-07-23,sms_issue,19,1
12695,2025-09-18,internet_speed,14,1
5560,2025-07-05,wa_call_issue,27,1
28434,2025-08-27,handover,4,1
18316,2025-07-21,voice_call,32,0
16531,2025-07-21,coverage,39,1
18098,2025-08-22,sms_issue,27,1
19315,2025-08-01,internet_speed,11,0
3541,2025-09-04,app_issue,6,1
11370,2025-09-04,internet_speed,16,1
29751,2025-08-24,app_issue,37,1
18399,2025-08-30,billing,47,1
13299,2025-08-02,internet_speed,1,1
22022,2025-07-21,voice_call,11,1
7319,2025-08-15,voice_call,44,1
18101,2025-08-10,wa_call_issue,19,1
10555,2025-07-09,coverage,24,1
1851,2025-09-18,app_issue,16,1
15319,2025-08-01,wa_call_issue,30,1
29522,2025-08-30,coverage,9,1
18987,2025-08-16,internet_speed,33,1
3295,2025-08-17,coverage,31,1
9990,2025-08-12,app_issue,30,1
4951,2025-09-27,billing,47,1
15671,2025-08-23,internet_speed,37,0
25312,2025-07-11,billing,39,1
11878,2025-07-17,voice_call,31,1
14697,2025-09-06,billing,57,1
24945,2025-07-17,internet_speed,21,1
22394,2025-07-09,internet_speed,36,1
3693,2025-07-21,coverage,19,0
9589,2025-09-18,sms_issue,22,1
17673,2025-09-17,wa_call_issue,18,1
25776,2025-09-28,voice_call,29,1
12258,2025-07-02,internet_speed,31,0
21925,2025-07-31,handover,30,1
29525,2025-08-14,coverage,22,1
7198,2025-07-30,app_issue,25,1
19571,2025-09-09,billing,55,1
16762,2025-07-30,handover,18,1
21707,2025-08-07,handover,22,1
16880,2025-08-25,sms_issue,15,0
26012,2025-08-19,internet_speed,26,0
2735,2025-07-25,internet_speed,31,1
5926,2025-07-31,coverage,39,1
11946,2025-07-16,coverage,6,1
19258,2025-09-17,coverage,16,0
24729,2025-07-23,internet_speed,6,1
27792,2025-07-02,coverage,41,1
2454,2025-09-17,internet_speed,20,0
8853,2025-09-16,internet_speed,28,1
11930,2025-09-12,internet_speed,17,1
18137,2025-09-07,handover,24,1
2941,2025-09-02,sms_issue,36,1
14427,2025-09-10,coverage,30,1
23269,2025-09-12,wa_call_issue,18,1
6553,2025-08-28,billing,34,1
972,2025-08-19,billing,59,1
6626,2025-08-03,internet_speed,24,0
10992,2025-07-01,voice_call,13,1
27842,2025-09-01,internet_speed,40,1
29077,2025-08-21,coverage,32,1
14324,2025-08-19,voice_call,21,1
28217,2025-09-26,billing,68,1
29078,2025-07-24,sms_issue,9,1
20728,2025-09-01,voice_call,25,0
14621,2025-07-15,handover,22,1
29829,2025-08-13,coverage,21,1
5830,2025-07-22,internet_speed,11,1
25924,2025-09-04,voice_call,42,1
4286,2025-09-03,sms_issue,32,1
17471,2025-07-20,voice_call,22,1
11352,2025-07-01,internet_speed,21,1
16070,2025-08-04,billing,42,0
2615,2025-08-13,voice_call,10,1
22097,2025-08-05,coverage,16,1
20006,2025-08-07,app_issue,25,1
17149,2025-09-21,billing,34,1
25429,2025-09-20,voice_call,27,1
26739,2025-08-17,sms_issue,36,1
20842,2025-07-03,voice_call,17,1
14016,2025-09-20,coverage,24,1
13052,2025-08-28,coverage,32,1
9784,2025-09-06,wa_call_issue,40,1
27659,2025-09-25,coverage,43,1
655,2025-08-17,coverage,20,0
4002,2025-09-12,billing,55,1
5420,2025-09-10,wa_call_issue,27,0
27555,2025-09-23,coverage,19,0
9375,2025-09-03,billing,39,1
16365,2025-09-04,internet_speed,30,0
20292,2025-09-04,sms_issue,29,1
3395,2025-07-27,coverage,44,1
23694,2025-07-20,internet_speed,21,0
738,2025-09-26,internet_speed,11,1
16589,2025-07-21,voice_call,35,0
13389,2025-08-13,coverage,25,1
12914,2025-07-20,coverage,22,1
23501,2025-09-02,internet_speed,7,1
17195,2025-09-19,wa_call_issue,21,1
252,2025-07-30,handover,35,1
13284,2025-09-26,coverage,29,1
7078,2025-09-08,voice_call,10,1
9519,2025-07-13,coverage,15,1
29313,2025-09-13,voice_call,21,0
10438,2025-07-23,coverage,26,1
